Title,Image,Avatar_URL,crvsd,ui_header_link,default,phmbo,phmbo1,dmrsr,dmrsr2,dmrsr3,qwuub_URL,qwuub,tehyy,xcjrc,Rating
"We were a group of 10 that traveled for a conference in Nairobi.

One of our bags did not reach on time and it did not border the staff at the Nairobi Airport. We had to do contribution for him to get some few necessities.

Upon our return we had to wait over night for 12 hrs before catching our next flight to Douala.

What is interesting about all this was, we had to sleep on the airport seats without attention from the service at the airport. And it is worth to note that we had people of the 3rd age in our group.

In all no apologies were ever made.",https://media-cdn.tripadvisor.com/media/photo-t/19/e3/e9/fe/avatar.jpg,https://www.tripadvisor.com/Profile/king_jini,king_jini wrote a review Oct 2019,king_jini,"Douala, Cameroon",43 contributions,,Douala - Nairobi,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r722737892-RwandAir-World.html,Poor Airport Services for African travelers ,,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_20
"We flew from Tel Aviv to Nairobi through Kigali. The seats and legroom were OK. Of the 4 flights, in 2 flights the crew were great, and paid attention to detail, while in the other 2, it was not the case. In the latter case, we did not get the meals we asked for (vegetarian Jain meal), and in one of these two, the air hostess tried to give us just 2 pieces of boiled potato and 2 pieces of grilled zucchini as a meal. When we approached the customer care, they were apologetic and just kept asking us to write an online complaint. Since it was not one, but two flights, I think the system has an issue with special meal requirements, and I would not depend on them giving us a meal. Not that I eat too much on flights, but, I might carry some snacks, in order to not be hungry.",https://media-cdn.tripadvisor.com/media/photo-t/19/c0/d3/cc/amruswam.jpg,https://www.tripadvisor.com/Profile/amruswam,Amrutha wrote a review Oct 2019,Amrutha,"Rehovot, Israel",22 contributions,3 helpful votes,Tel Aviv - Nairobi,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r719878567-RwandAir-World.html,"Decent flight, but our meal specifications were not taken care of",Date of travel: October 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
"The flight direct to Harare is very convenient. The service, however is very slow in economy class. It took nearly an hour to get drinks and food served. The wine selection is very limited. Either chardonnay or merlot. No ice and air hostess had to go to business class to get ice. Chicken or beef is the choice and the chicken consisted of 2 pieces of chicken with a dry piece of broccoli in the middle, a dry roll and a creamy dessert. Seats very cramped and a painful three hour flight was endured. only one exit row on both legs, booked by families with small children who had to be moved.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e3/6a/default-avatar-2020-47.jpg,https://www.tripadvisor.com/Profile/AntK284,Ant K wrote a review Oct 2019,Ant K,"Harare, Zimbabwe",151 contributions,19 helpful votes,Cape Town Central - Harare,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r719097703-RwandAir-World.html,Very slow service. Bland meals,Date of travel: October 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
"Very satisfactory, Good service, Left on time and arrived on time.
Attendants so kind, no luggage mixup everything is perfect.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e7/fe/default-avatar-2020-58.jpg,https://www.tripadvisor.com/Profile/Explorer19941749443,Explorer19941749443 wrote a review Oct 2019,Explorer19941749443,,1 contribution,,Entebbe - Kigali,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r718776025-RwandAir-World.html,"RwandaAir see you next time i travel, very good",Date of travel: September 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
Was rather worried about flying with Rwandair but needn't have worried. Much better value than SAA on this route. Lusaka airport and departures needs some serious work though. Would recommend.,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e5/2b/default-avatar-2020-52.jpg,https://www.tripadvisor.com/Profile/MacGilliosa,Norman G wrote a review Oct 2019,Norman G,"Isle of Skye, United Kingdom",165 contributions,66 helpful votes,Lusaka - Johannesburg,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r717238348-RwandAir-World.html,Did the job.,Date of travel: September 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"Rwanda Air was a smooth, short ride from Kigali to Nairobi.  On the flight we were served drinks and dinner.  It was incredible that our large flight was served for a hour and 5 minute trip.  That would never happen in the US.  We also were given assigned seat at the time of purchase at no extra cost.  The seats are ample,comfy, and clean.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/eb/a3/default-avatar-2020-38.jpg,https://www.tripadvisor.com/Profile/herweg5,herweg5 wrote a review Oct 2019,herweg5,"Buffalo, New York",88 contributions,27 helpful votes,Kigali - Nairobi,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r717124505-RwandAir-World.html,A nice ride,Date of travel: September 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
The RwandAir flight was gentle in the sky with with a good onboard entertainment and an African soul music. The aircraft was clean with beautiful air hostess to compliment the trip.,https://media-cdn.tripadvisor.com/media/photo-t/15/2c/e9/68/abduldhunter.jpg,https://www.tripadvisor.com/Profile/abduldhunter,abduldhunter wrote a review Oct 2019,abduldhunter,"Lagos, Nigeria",25 contributions,23 helpful votes,Lagos - Dubai,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r716663938-RwandAir-World.html,Gentle in the sky,Date of travel: December 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"RwandAir has become my preferred airline, the service on board and off board is impeccable. Getting help through the customer service line is also flawless, not like other airlines where you can ring all day and not get an answer. It's not as affordable as other East African airlines but I guess good service and comfort comes at a price..",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e4/a9/default-avatar-2020-50.jpg,https://www.tripadvisor.com/Profile/SesameMogotsi,Sesame M wrote a review Oct 2019,Sesame M,"Gaborone, Botswana",9 contributions,3 helpful votes,Johannesburg - Kigali,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r715011358-RwandAir-World.html,GREAT SERVICE BOTH ONBOARD AND OFF BOARD,Date of travel: July 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"The flight was delayed by an hour, the in flight entertainment was horrible and the food terrible. It was as if we were still in 1950.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e2/e6/default-avatar-2020-45.jpg,https://www.tripadvisor.com/Profile/emmyleem,Emmy-Lee M wrote a review Oct 2019,Emmy-Lee M,,1 contribution,,Johannesburg - Kigali,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r714454272-RwandAir-World.html,"Flight delays, horrible in flight entertainment and terrible food",Date of travel: July 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_20
"I traveled with Rwand Air especially for the allowance for the travel weight they were allowing. 3 bags of 23 kgs was the allowance which was a great deal.

I was shockingly surprised at the fantastic service , the menu was a wide selection of wines / alcohol / cocktails and desert.

The service was as good as any international airline.

The food had great appetizers , main course and a cheese platter ,the only scope for improvement was the desserts which according to me was below average.

The seating was flat bed with comfortable quilts.

The entertainment selection is average but very nice screens and a sound system.

Overall a great airline to fly.",https://media-cdn.tripadvisor.com/media/photo-t/05/ec/b9/2f/lenoj.jpg,https://www.tripadvisor.com/Profile/lenojanthony,Lenoj Anthony wrote a review Sep 2019,Lenoj Anthony,"Mumbai, India",349 contributions,85 helpful votes,Guangzhou - Mumbai,Asia,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r711164173-RwandAir-World.html,Shockingly Amazing,,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"First class services right from Check-in, in flight (meals, entertainment, complementary Inflight WI-FI),connection in Kigali. Honestly, Rwanda the best airline than any regional airlines.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e9/ef/default-avatar-2020-66.jpg,https://www.tripadvisor.com/Profile/kapangala,kapangala wrote a review Sep 2019,kapangala,"Arusha, Tanzania",59 contributions,39 helpful votes,Dar es Salaam - Johannesburg,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r710098652-RwandAir-World.html,Superb Services,Date of travel: September 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"I flew JRO-KGL and KGL-JNB. It was the cheapest option by a factor of two. I wasn't expecting much when I got my ticket, but the flight was at an irresistible price. Check-in was quite easy. Boarding was nearly instantaneous. I got dinner in JRO because I expected that the two hour prop plane flight to Kigali would have no food. I was wrong. There was free food on both flights. When the overhead bins were full, the crew helped me find a place to put my pack. Otherwise, both flights were quite average. But the amazing hospitality and prices of Rwandair make it an amazing airline.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e5/66/default-avatar-2020-53.jpg,https://www.tripadvisor.com/Profile/ThirdClassTravel,Third Class Ethan wrote a review Sep 2019,Third Class Ethan,"Cambridge, Massachusetts",60 contributions,1 helpful vote,Kilimanjaro National Park - Johannesburg,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r710009786-RwandAir-World.html,Shockingly Hospitable!,Date of travel: August 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
I flew Rwandair to Kinshasa for the first time in June. Prior to that I used to go to Kinshasa by flying through Addis or through Nairobi which would end up taking me about 10 hours overall. The new Rwandair flights have reduced the time to only a couple of hours and the service from Rwandair has been on point so far,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e9/bb/default-avatar-2020-65.jpg,https://www.tripadvisor.com/Profile/Albert587,Albert587 wrote a review Sep 2019,Albert587,"Kigali, Rwanda",17 contributions,4 helpful votes,Kigali - Kinshasa,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r709684051-RwandAir-World.html,Flying Rwandair to Kinshasa,Date of travel: June 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
The new line - TelAviv-Kigali is great with nigh flight (boarding at 00:30 from TLV and from Kigali). Excelent service during flight. Africa became closer,https://media-cdn.tripadvisor.com/media/photo-o/0e/88/23/d8/ilana-l.jpg,https://www.tripadvisor.com/Profile/lauf1234,laufgros wrote a review Sep 2019,laufgros,"Kigali, Rwanda",14 contributions,4 helpful votes,Tel Aviv - Kigali,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r709647919-RwandAir-World.html,New line - TelAviv-Kigali,Date of travel: July 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"On arriving at OR Tambo Airport on the night of departure, I was shocked at the length of the queue at check-in. Despite the volume of passengers, everyone was boarded and the flight departed on time. The staff on board both flights were courteous, beautifully presented, and delivered great service. I am so impressed with this airline, despite the horrendous flight times, and would recommend them to all of our clients!

My only negative was the in-flight entertainment which was inappropriate in nature containing horror scenes that were not suitable for children. Why not play the video of Paul Kagame visiting Rwanda rather?",https://media-cdn.tripadvisor.com/media/photo-t/18/2a/30/2f/sandikaufman01.jpg,https://www.tripadvisor.com/Profile/sandikaufman01,sandikaufman01 wrote a review Sep 2019,sandikaufman01,"Johannesburg, South Africa",2 contributions,1 helpful vote,Johannesburg - Kigali,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r708395527-RwandAir-World.html,RwandAir delivered the goods!,Date of travel: August 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"Flew for the first time with Rwandair for the first time and probably last too. It was a disaster from the moment I arrived at the airport with online checking offline and issues at the check in desk. When i got to Nairobi my bags were missing and no one from the airline to help. It took lots of tears, fights and calls to eventually get my bags 4 days later. I was there for a burial and no one from the airline seems to cared. Just got send from pillar to post.",https://media-cdn.tripadvisor.com/media/photo-t/05/e8/79/fb/romy-p.jpg,https://www.tripadvisor.com/Profile/romyp176,Romy P wrote a review Sep 2019,Romy P,South Africa,98 contributions,30 helpful votes,Johannesburg - Nairobi,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r708312291-RwandAir-World.html,Disappointing first time flight..,Date of travel: April 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
Very welcoming crew in a plane in excellent condition. Day flight home have a brilliant view all the way.,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/eb/43/default-avatar-2020-11.jpg,https://www.tripadvisor.com/Profile/jderrick21,James D wrote a review Sep 2019,James D,"St Albans, United Kingdom",11 contributions,2 helpful votes,London - Kigali,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r708275262-RwandAir-World.html,Dr,Date of travel: March 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"Choosing RwandAir was the best decision, value for money, basic yet excellent in flight service, clean and modern aircraft. The staff were attentive, the food was good, it is an uncomplicated airline.
We did experience a 24 hour delay on the return leg, these things happen, RwandAir dealt with it professionally and correctly, putting us up in a very nice Hotel and keeping us informed as the situation evolved, again excellent customer service.",https://media-cdn.tripadvisor.com/media/photo-t/18/50/d2/5e/adam-b.jpg,https://www.tripadvisor.com/Profile/adambC7788RJ,Adam B wrote a review Sep 2019,Adam B,"Cowes, United Kingdom",26 contributions,6 helpful votes,London - Lusaka,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r708052807-RwandAir-World.html,"Great staff, great service and excellent value for money",Date of travel: June 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"This airline ought to be scrapped!!! I travelled from Dubai to Nigeria via Kigali on the 31st of August with my family. The first surprise was the way the ground staff shoved my 5 year old daughter back in to the bus at the point of boarding. As if that was not bad enough, getting on board i discovered that there are no personalized in flight entertainment on board a 5hr plus flight. For the first 1hr of boarding, the air conditioning was turned off. This was not rectified until the plane took off and reached its cruising altitude. At this point everyone had to devise all sort of things as hand fan. All the while, the cabin crew where just non chalant. The treatment meted out to passengers by the Rwandan police at the point of connection is another piece for another day. The final straw was when i arrived in Lagos, Nigeria after over 12hrs only to discover that ALL my checked in luggages (4) were left in Dubai. The flimsy excuse was that the airline had to leave some luggages behind because of total weight of the aircraft.
Whereas in actual fact, Rwandair gives priority to luggages sent as cargo over luggages belonging to passengers who actually pay for these services.
1. Luggage allowance for 3 passengers is 46kg ×3 = 138kg
2. Total weight of my luggages was 85.3kg hence no excuse for leaving ALL my luggages in Dubai.

In conclusion, please RUN!!!!!!! From this airline as it is the Headquarters of fraudulent practices. I wish i had been warned.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e9/60/default-avatar-2020-64.jpg,https://www.tripadvisor.com/Profile/sonolal,Sonola L wrote a review Sep 2019,Sonola L,"Abeokuta, Nigeria",10 contributions,6 helpful votes,Dubai - Lagos,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r705216345-RwandAir-World.html,Africa's Nightmare!!!!!!,,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"I never experienced such aimable, serviable personnel on board ever, even my young boy said that they were kind.
I was travelling alone with 2 children. The steward gave me a whole bottle of water because he thougjht it would be easier to make my children drink whenever they need it , what a thought !",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f2/59/default-avatar-2020-24.jpg,https://www.tripadvisor.com/Profile/Didiyane,Didiyane wrote a review Aug 2019,Didiyane,"Vladivostok, Russia",19 contributions,24 helpful votes,Brussels - Kigali,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r703926036-RwandAir-World.html,Best  flight experience ever,Date of travel: July 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"Travelled for first time flight was delayed but airline did poor job of updating us from 7.30pm to 2am next day.
Got to Airport and check in was best described as chaotic it took ages although there were few business class passengers.
Priority boarding as per ticket was not adhered to .lounge at airport was crowded were offered refreshment vouchers but found that most places closed at that time.
Connecting at Kigali airport chaotic all economy passengers given use of business lounge so was overcrowded noisey and I didnt get a comfortable seat to rest for thus time an all day wait for connecting flight to Entebbe instead of short connection
Arrived at Entebbe and most passengers luggage left in Kigali mine too no explanation no apologies had to pick up next day in city center was contacted told luggage ready by 2pm got to office still not arrived.no apology staff surly and uncaring didn't greet acknowledge customers when we walked in I asked to see who was in charge young lady took it upon herself to tell be nobody in charge was in after I insisted she said he was busy in office.
If this isn't enough to put one off I don't know what is.Chaotic shambolic experience I don't know how this airline has a licence to operate.",https://media-cdn.tripadvisor.com/media/photo-t/01/2e/70/86/avatar007.jpg,https://www.tripadvisor.com/Profile/nfero,nfero wrote a review Aug 2019,nfero,"London, United Kingdom",66 contributions,36 helpful votes,London - Entebbe,International,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r703727852-RwandAir-World.html,Business disappointed,Date of travel: July 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
Flying Premium Economy from OR Tambo Airport to Lusaka was an amazing experience. Friendly and helpful cabin crew. The airbus is amazing and comfortable.,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e4/a9/default-avatar-2020-50.jpg,https://www.tripadvisor.com/Profile/AndriesB,Andries B wrote a review Aug 2019,Andries B,"Johannesburg, South Africa",7 contributions,1 helpful vote,Johannesburg - Lusaka,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r702318599-RwandAir-World.html,Premium Economy,Date of travel: August 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"Me, and my family have had the worst experience with RwandAir!

Firstly, I had to contact Lastminute.com and RwandAir multiples times with regards to my tickets. I received several emails from both Lastminute.com and RwandAir with flight changes and still on the day that we travelled we was unsure of our flight schedule. To be honest all of the above signs were red flags and should I have known better, I would have cancelled my flights, and should have asked for my money back.

Rwandair are more concerned about people's money more than service and are legit fraudsters but I tell you one thing RwandAir will soon be declared bankrupt.

Our flights were delayed from Gatwick Airport and we was only informed of this once we had checked in our last piece of luggage at around 16.30pm. Our flight was scheduled to leave at 19.10pm on Saturday the 27th July but was told it was delayed until 22.45pm. We was given a voucher of £10 to compensate the delay lol. Around 21.00pm the boarding gate information screens constantly changed. At around 22.00p. We rushed to the boarding gate as we was told it was time to board but once we got to the gate there was zero communicstion and we was not informed of anything until almost midnight in which we was told that our aeroplane was still in Brussels. The aeroplane finally arrived to Gatwick in which we boarded after 2am and then left Gatwick around 3am. We then had to return to Brussels to collect more passengers after this we made our way to Rwanda. I forgot to mention that the aeroplane was filthy and disgusting, the toilets had no tissue this made my 12 year old nephew throw up as he was sitting on a dirty chair and the floors were filthy! Also the blankets smelt awful! Anyways as soon as we reached Rwanda again we was strung along multiple times, staff taking us around in circles with no answers. The airport staff had no clue what was going on after passengers started to show their frustrations, eventually we was informed that there were more delays and because we refused to wait in the airport it was then we was told we would be taken to a hotel. The staff at Rwanda Aiport had given us directions to go outside and find the coach but again no one was there. We constantly had to find staff for directions and confirmation but the staff were completely clueless.

We was made to wait on the coach for over 40 minutes before we was driven to the hotel to freshen up without no suitcases. :/ The the staff had no knowledge and the security were extremely rude with how they handled us. At the hotel, I was told I would be next door to my sister only to be put in the basement with no hot water or internet. I then had to make my way back to reception to ask where my sister was only to find out she was on the second floor. I asked them why we was not put toegther only to be told more excuses. Anyways our coach arrived to pick us up at 21.00pm. We reached the airport and had to wait a further three hours as our flight scheduled for 00.40am. We reached Tanzania on the 29th July after 5am!

My ticket was changed multiple times before my departure. Both Rwanda and lastminute.com were confused, lacked basic knowledge and information completely dismissed me and my concerns. I had travelled with my 5 year old son, 12 year old nephew along with my 60 year old mother and big sister.

The behaviour from the airline has been totally unacceptable, unprofessional and ruined our experience! Our children were upset, hungry, distressed and suffered extreme fatigue not only that but our holiday has been shortened and we missed a very important occasion that we can't get back!

We missed my cousins wedding! Thanks to RwandAir! I will never ever travel with your airline again and nor will I recommend your airline. RwandAir is on its way to being bankrupt! What a bloody joke!

Almost two weeks later and still waiting to be contacted with regards to a refund that I've constantly had to chase up.

PLEASE DO NOT TRAVEL WITH RWANDAIR! YOU HAVE BEEN WARNED!",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ec/a2/default-avatar-2020-3.jpg,https://www.tripadvisor.com/Profile/aisham160,aisham160 wrote a review Aug 2019,aisham160,"Dar Es Salaam Region, Tanzania",1 contribution,1 helpful vote,London - Dar es Salaam,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r696059719-RwandAir-World.html,Awful experience with Rwandair! I should have believed the reviews that I read!,Date of travel: August 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Where do I even start!? First of all, we were delayed in Guangzhou for over an hour, because “the plane arrived late”. And people joked that it was “African time”. The customer service was very rude. I am very observant and I could see how the flight attendants served the people. One lady in particular was very rude and never even out on a smile, and if you asked for something she would say rudely “it’s finished!”. There was only one lady I noticed. She was pretty amazing in attending to the passengers, very professional. The rest were all so unprofessional, looked like they just didn’t get any training. This didn’t just happen to me, but I was observing their behaviour the whole time. On arrival to Kigali I had to wait for about ten hours for my next flight to Nairobi. Now this is where things got interesting. Everyone else who had to wait for a long time was checked in to a hotel, and one guy told me to go and ask if I could be checked in too since I had to wait for about nine hours, and they said they wouldn’t check me in because I am from Kenya and there were many Kenyan flights each day? Wha kind of logic is that? Does that even make sense? Anyways I was the only one who had to wait all day in the lounge for my next flight while the rest were checked into the hotel. And since I have asthma, st some point I needed fresh air so I wanted to walk out, but the guard at the door stopped me, a certain woman, very sarcastic. She said she didn’t care, even if I had asthma attack and died, she said she didn’t care. This really shocked me and the other servers guard, a man, came and apologetically told me I couldn’t go but if I had difficulty breathing there was a first aid kit, I thought that was very professional of him and wondered why that other security guard was so mean and rude. I was literally in shock. I hope they will remember this. Worst nightmare of all time. My first time using it and won't ever do it again. I’ve spoken to people who’ve reported the same experiences especially with the ride customer service. All the other airlines are doing very well with customer service.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e4/a9/default-avatar-2020-50.jpg,https://www.tripadvisor.com/Profile/carenskar,Caren Rutto wrote a review Jul 2019,Caren Rutto,"Nairobi, Nairobi, Kenya",2 contributions,2 helpful votes,Guangzhou - Nairobi,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r694338130-RwandAir-World.html,"I will NEVER book this flight again, I’d rather walk or go by ship!",Date of travel: July 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"I traveled with this airline on the 18th July 2019,6 days later my luggage is still delayed and reason why it happened and all I keep getting is your luggage will be delivered today for 6days. This is my worst trip with the worst airline. I really regret why I even booked it.
Worst customer service. 6days since I landed and I haven't been able to enjoy my trip because I have nothing to wear and am also sick worried is my luggage lost and with the kind of staff working hear I doubt I will get a definite response.
My worst nightmare book it at your own risk.
Anita",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e2/4a/default-avatar-2020-42.jpg,https://www.tripadvisor.com/Profile/Nitswanza18,Anita wrote a review Jul 2019,Anita,,1 contribution,,Dubai - Nairobi,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r692042999-RwandAir-World.html,Worst Airline,Date of travel: July 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"My boyfriend and I booked and paid for extra luggage, upon getting to the checkin counter they told us to pay for the increased luggage and went on to accuse us of forging the weight permitted on our electronic ticket as they do not offer such a service. After having us wait for almost an hour and talking to us rudely they finally consulted a supervisor who told them we had paid for extra luggage, he did not talk to us or apologize and neither did the stuff, which is very rude,does not own upto mistakes rather gives you attitude. On top of that the bloody flight has been delayed for 3hrs.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e3/6a/default-avatar-2020-47.jpg,https://www.tripadvisor.com/Profile/melindamU5853TF,Melinda M wrote a review Jul 2019,Melinda M,,1 contribution,,Brussels - Harare,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r691232976-RwandAir-World.html,Poor customer service,Date of travel: July 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Rwandair in partnership with SAA
Warm friendly staff that go out of their way to make you comfortable

Very pleasant experience
Smooth fights and very clean",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e7/99/default-avatar-2020-57.jpg,https://www.tripadvisor.com/Profile/Satisfied76,Val A wrote a review Jul 2019,Val A,"Durban, South Africa",143 contributions,98 helpful votes,Johannesburg - Kigali,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r690261357-RwandAir-World.html,EXCELLENT STAFF,Date of travel: July 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
My first flight to Johannesburg was awesome. Rwandair has very clean aircraft and caring cabin crew and the flight was on time,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/df/99/default-avatar-2020-40.jpg,https://www.tripadvisor.com/Profile/Eminemclaudine,Emil wrote a review Jul 2019,Emil,"Kigali, Rwanda",3 contributions,1 helpful vote,Kigali - Johannesburg,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r688914176-RwandAir-World.html,My first flight to Johannesburg,Date of travel: June 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"Rwanda were on time from Harare to CT, clean plane, friendly crew.  Decent tasty meal. Only Complaint - the inhouse movie - was in French on all channels!!!.  It is a short flight though - so was not too worried.",https://media-cdn.tripadvisor.com/media/photo-t/19/04/e0/39/avatar.jpg,https://www.tripadvisor.com/Profile/L8691KYtracyc,Tracy C wrote a review Jul 2019,Tracy C,"Harare, Zimbabwe",17 contributions,2 helpful votes,Harare - Cape Town Central,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729140-r688856449-RwandAir-World.html,On time!!!!,Date of travel: June 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
