Title,Image,Avatar_URL,crvsd,ui_header_link,default,phmbo,phmbo1,dmrsr,dmrsr2,dmrsr3,qwuub_URL,qwuub,tehyy,xcjrc,Rating
The service is good and the staff are friendly. If necessary I will use this company again.     I can't fault them.,https://media-cdn.tripadvisor.com/media/photo-o/08/89/19/0b/marco-s.jpg,https://www.tripadvisor.com/Profile/266marcos,Marco S wrote a review Oct 2019,Marco S,"Sao Paulo, SP",35 contributions,9 helpful votes,Johannesburg - Sao Paulo,International,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r717808242-South_African_Airways-World.html,Good Service,Date of travel: September 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
What a great airline this is. We have used SA airways in the past and cannot fault them in their service and approachability really polite and helpful and so far have had no problems at all. Would highly recommend them.,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e9/ef/default-avatar-2020-66.jpg,https://www.tripadvisor.com/Profile/SteveS625,Steve S wrote a review Oct 2019,Steve S,"Leicester, United Kingdom",98 contributions,23 helpful votes,Nelspruit - Livingstone,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r717637651-South_African_Airways-World.html,Excellent service ,Date of travel: October 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
The staff are always friendly and offer a good service. Makes flying easy. I can not fault them and will use again,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f0/d5/default-avatar-2020-17.jpg,https://www.tripadvisor.com/Profile/G750DMpaulas,Paula S wrote a review Oct 2019,Paula S,"Leicester, United Kingdom",131 contributions,26 helpful votes,Nelspruit - Johannesburg,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r717546806-South_African_Airways-World.html,Good sevice,Date of travel: October 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"Have flown this route many times, and the service is always reliable- minimal delays at worst. Safety is a major consideration, and this appears good.
But the crowded seats make for an uncomfortable 9-10 hours. Especially when the food is fair at best, and the entertainment system usually has one part that does not work at all... Movie selection was abyssmal !
Staff efficient but not particularly helpful or friendly",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/de/5a/default-avatar-2020-36.jpg,https://www.tripadvisor.com/Profile/carolfromauss,carolfromauss wrote a review Oct 2019,carolfromauss,"Perth Hills, Australia",24 contributions,2 helpful votes,Perth - Johannesburg,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r717539243-South_African_Airways-World.html,long crowded  flight but reliable,Date of travel: September 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
"Flew several flights within Africa.  All flights but one were on-time and the one that was late was only about 30 minutes and we had no connecting flights so no problem.  Planes were clean, comfortable and flight attendants were very nice.  Food was not the best but it was my pickiness.  I'm not a fan of cheese sandwiches.  I would certainly fly with them again.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/df/2b/default-avatar-2020-39.jpg,https://www.tripadvisor.com/Profile/tvlgypsy,tvlgypsy wrote a review Oct 2019,tvlgypsy,"Sarasota, Florida",177 contributions,105 helpful votes,Johannesburg - Cape Town Central,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r717398395-South_African_Airways-World.html,Travel within Africa,Date of travel: September 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"The flight going and coming was great. the staff very kind and helpful. the food very tasty and just enough. The drinks was a good addition. wish you flew to other places I visit, you would be my first choose.",https://media-cdn.tripadvisor.com/media/photo-t/06/71/5e/71/sadeny.jpg,https://www.tripadvisor.com/Profile/SadeNY,SadeNY wrote a review Oct 2019,SadeNY,"New York City, New York",232 contributions,237 helpful votes,New York City - Johannesburg,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r717318728-South_African_Airways-World.html,Great 16 hours flight,Date of travel: September 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"Saw The bestest air steward ever in my flying with various airlines in the last 25 years.
Ryulani baloyi is the person with such confidence, politeness, patience, and friendliness.
First time i.flying. He made SAA proud ..... More of Ryulani Baloyi in airline industry are welcomed.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ec/3d/default-avatar-2020-1.jpg,https://www.tripadvisor.com/Profile/gobinsk,gobinsk wrote a review Oct 2019,gobinsk,Malaysia,22 contributions,13 helpful votes,Luanda - Johannesburg,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r717306686-South_African_Airways-World.html,Excellent flight steward.....,Date of travel: October 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
First time travelling with FlySaa and was really marvelous. Always at your service for a drink and rapid service.,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/eb/e3/default-avatar-2020-59.jpg,https://www.tripadvisor.com/Profile/ludovicl975,Ludovic L wrote a review Oct 2019,Ludovic L,Mauritius,41 contributions,14 helpful votes,Mahebourg - Cape Town Central,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r717286538-South_African_Airways-World.html,Nice flight Crew & Service,Date of travel: September 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"This flight was the first of 4 connecting flights, the ultimate destination being Durban, South Africa.When traveling like this I always leave OTH the day before an international flight, just to make sure that I  am actually in SanFrancisco, to catch my p international flight.OTH United departures are often delayed - by hours,and sometimes days - due to what is claimed to be ""fog in SanFrancisco"".  Meanwhile flights out of Eugene  and Medford are departing without delay.  It makes one suspicious about the validity of the OTH delay explanations.  Maybe there aren't  enough passengers?At any rate, this flight on this day was on time, and departed with a full load - thank you, Bandon dunes golfers - and all went well.",https://media-cdn.tripadvisor.com/media/photo-o/12/32/4c/e9/hikerbabe2016.jpg,https://www.tripadvisor.com/Profile/Q7323WBelizabeths,Elizabeth S wrote a review Oct 2019,Elizabeth S,"Oregon Coast, Oregon",66 contributions,18 helpful votes,Eugene - San Francisco,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r717085987-South_African_Airways-World.html,"Surprise, timely departure",,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"for my fast  time of making a move with my passport, l want to make business with SBT ,for the good work .",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ee/68/default-avatar-2020-9.jpg,https://www.tripadvisor.com/Profile/oppongdominic26,oppong dominic wrote a review Oct 2019,oppong dominic,"Greater Accra, Ghana",6 contributions,1 helpful vote,Cape Town Central - London,International,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r717009321-South_African_Airways-World.html,business,Date of travel: December 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"It was my first flight. Staffs were very friendly and helpful, doing a plane visit. The food was good.
Con: There was no personal screen.",https://media-cdn.tripadvisor.com/media/photo-o/0e/1b/2e/83/soorajee-r.jpg,https://www.tripadvisor.com/Profile/Rosy1205,Roshni S wrote a review Oct 2019,Roshni S,Mauritius,114 contributions,57 helpful votes,Mahebourg - Johannesburg,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r716943329-South_African_Airways-World.html,Good flight,Date of travel: November 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"Seats and leg room seemed smaller than normal. The entertainment monitor did not work, even after several attempts to restart....

Staff werent as friendly or as helpful. In my opinion, they just did what they needed to,",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e4/ca/default-avatar-2020-51.jpg,https://www.tripadvisor.com/Profile/FarAway24028458666,FarAway24028458666 wrote a review Oct 2019,FarAway24028458666,"Sydney, Australia",4 contributions,1 helpful vote,Perth - Johannesburg,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r716934238-South_African_Airways-World.html,African Safari,Date of travel: September 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
"Flight was on time, food was lovely and cabin crew was helpful and friendly.
Cabin crew ensured that toilets were kept clean at all times.
Overrally it was a great experience flying with SAA - my 1st long haul flight but definitely not my last.",https://media-cdn.tripadvisor.com/media/photo-t/04/79/0b/c7/desireecmentor.jpg,https://www.tripadvisor.com/Profile/DesireeCMentor,DesireeCMentor wrote a review Oct 2019,DesireeCMentor,"Fish Hoek, South Africa",121 contributions,40 helpful votes,Cape Town Central - New York City,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r716571240-South_African_Airways-World.html,Pleasant Experience,Date of travel: August 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"Flight was very comfortable, just over an hour long, but we still received drinks & food service.  There was only one cabin crew member, but she was polite & efficient. Overall a good flight",https://media-cdn.tripadvisor.com/media/photo-t/0a/f0/4a/c7/mrandmrsichbi.jpg,https://www.tripadvisor.com/Profile/MrandMrsICHBI,MrandMrsICHBI wrote a review Oct 2019,MrandMrsICHBI,"England, United Kingdom",353 contributions,160 helpful votes,Vilanculos - Johannesburg,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r716557311-South_African_Airways-World.html,Good comfortable fliht,Date of travel: September 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"There are some honest people left at SAA!! I forgot my cellphone in the magazine pocket of my seat. Upon remembering this, 2 days later, and out of shear desperation I went to the SAA lost and found counter and there it was, waiting for me!!!

Thank you SAA for your honesty.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e2/4a/default-avatar-2020-42.jpg,https://www.tripadvisor.com/Profile/Manyame,Manyame wrote a review Oct 2019,Manyame,"Johannesburg, South Africa",34 contributions,13 helpful votes,Gaborone - Johannesburg,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r716545230-South_African_Airways-World.html,Reunited with cellphone 48 hours later. How cool is that!,Date of travel: May 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"Business class flight from Cape Town to Sydney. SAA lost my luggage. Only after pestering customer service did they actually investigate the matter. It turned up five days later but my valuables had been pilfered while in their care and custody. Since reporting the theft, their customer service have failed to return calls, emails or honour the interim expenses.

DO NOT FLY with SAA if you value security and customer service. This airline is CRIMINAL.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/de/e7/default-avatar-2020-37.jpg,https://www.tripadvisor.com/Profile/tommynono01,tommynono01 wrote a review Oct 2019,tommynono01,,2 contributions,,Cape Town Central - Sydney,International,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r716514689-South_African_Airways-World.html,"Lost luggage, valuables pilfered and SAA have failed to communicate since.",Date of travel: September 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
Very good seating space. Pilot executed a beautiful landing. Flight attendants were friendly and gave good service. Especially good with the children on the flight,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/eb/6d/default-avatar-2020-19.jpg,https://www.tripadvisor.com/Profile/lornas698,Lorna S wrote a review Oct 2019,Lorna S,,31 contributions,31 helpful votes,Johannesburg - Mahebourg,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r716108496-South_African_Airways-World.html,Good flight,Date of travel: September 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"an absolute nightmare.  They lied about moving seats. We offered to pay for an upgrade to business class and they said it was booked, then the steward picked few cute woman and gave them free upgrades.  I wasn't offered anything to eat to drink unless I get up",https://media-cdn.tripadvisor.com/media/photo-t/05/87/bc/d7/david-r.jpg,https://www.tripadvisor.com/Profile/F7108HWdavidr,David R wrote a review Oct 2019,David R,"Cleveland, Ohio",62 contributions,71 helpful votes,Johannesburg - New York City,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r716075195-South_African_Airways-World.html,"worst airline , rude staff",Date of travel: September 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
I fly back home from stay in Johannesburg for 7 weeks. South Africa Airways was amazing flight and there amenities in economy class. Also I sit where there no seat next to me because there extra legroom eg. row 10 4 seats and row 11 2 seats and row 12 3 seats. I am Unaccompanied Minor and staff in airport was very helpfully and look after me and make sure I'm happy through flight. Seat was comfortable and there lot legroom under chair in front of me but the blanket is too short so I want bigger blanket to make more heat warm. Check in was good and quince line was quick staff was nice and try make good seat for people. Food was delicious and I think it best I have ever on plane I have lunch beverage. But my least is their no CC (closed caption on screen as movies and tv.,https://media-cdn.tripadvisor.com/media/photo-o/15/51/5d/47/lachlan-w.jpg,https://www.tripadvisor.com/Profile/890lachlanw,Lachie wrote a review Oct 2019,Lachie,"Perth, Australia",3 contributions,,Johannesburg - Perth,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r716011663-South_African_Airways-World.html,Amazing flight from Johannesburg to Perth,Date of travel: October 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"On the flight from Heathrow the aircraft should have been cleaned properly as someone had been sick in the seat in front and we had this smell under our noses the whole flight. The people due to sit there had to be moved. There was very little leg room and consequently uncomfortable to sleep.
The food and drink were good and we got our choices even though we were last to be served. The entertainment was awful - not much choice in films and both on the outward and return flights there was no sound using their headphones so I tried subtitles but had to give up. Cabin crew service was good.
The flight from Johannesburg to Windhoek and return was very good as was the service and food.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ed/7b/default-avatar-2020-6.jpg,https://www.tripadvisor.com/Profile/JaneN617,Jane N wrote a review Oct 2019,Jane N,"London, United Kingdom",876 contributions,198 helpful votes,London - Windhoek,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r716003410-South_African_Airways-World.html,Very poor entertainment,Date of travel: September 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
On arrival our business class seats had been moved.   We were now behind the toilets and one of them was leaking in the floor in front of us.   Delayed flight departing and waiting on arrival because flight was late.  Planes are old and noisy.  Staff are nice but have not been trained in service.  Washrooms were very dirty the whole flight (11 hours) Food was just ok but not like other business class airlines.   I’d look elsewhere rather than booking on SA airlines again.,https://media-cdn.tripadvisor.com/media/photo-t/19/80/cd/2f/j3830ookimw.jpg,https://www.tripadvisor.com/Profile/J3830OOkimw,Kim W wrote a review Oct 2019,Kim W,,106 contributions,54 helpful votes,Johannesburg - Munich,International,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r715953972-South_African_Airways-World.html,Old planes with issues and staff not trained ,Date of travel: October 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
"The flight was smooth, except for grumpy landing at Mauritius. The cabin crew were friendly and serving nice food. Overall it was a good experience nothing to complain about. The collection of movies and the entertainment was excellent",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ea/b2/default-avatar-2020-69.jpg,https://www.tripadvisor.com/Profile/leb0hangr,Lebohang R wrote a review Oct 2019,Lebohang R,"Maseru, Lesotho",14 contributions,4 helpful votes,Maseru - Mahebourg,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r715933771-South_African_Airways-World.html,Friendly South African Airways crew,Date of travel: August 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"This was my first trip to South Africa.
The choices are limited if you want a ""direct"" flight. SAA I think was a good choice.
The flight is long, no matter who takes you there, so the difference is the service.
The seats where ok, hard to sleep on them, even when fully recline(bed mode).
The service was very good. The staff was very friendly and available all the time.
They should plan a better menu, choices were limited and 100% of the time they ""ran out"" of the best choices on the menu. I know I did not book a flight to eat but it will be nice to have some choices.
The other problem was the ""entertainment""
TV are old and the image is very poor. They need to either repair the TV's ore replace thermal together.
We are going back next year. Not sure if I am going with them again ....to be continue:)",https://media-cdn.tripadvisor.com/media/photo-t/19/83/14/1f/caption.jpg,https://www.tripadvisor.com/Profile/ivandrodriguez,ivandrodriguez wrote a review Oct 2019,ivandrodriguez,"Miami, Florida",24 contributions,20 helpful votes,New York City - Johannesburg,International,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r715803905-South_African_Airways-World.html,Long trip to Africa,Date of travel: September 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
If they loose your luggage they DONT CARE!! They loose one of our luggages in our trip from Cape Town to Livingstone via Joburg. We fill the form in Livingstone and they never communicate to us or the hotel where we were staying. Back in Joburg no agent of the company helped us at all and didnt even give us an apology. After 7 days back at home they say they will only compensate with USD 75 daily for 5 days but we have to send them the recieps. That money doesnt even make up for the luggage itself less for what was inside it. Its obvious the company doesnt care about its clients. Such a bad experience ruined our time in South Africa. Do not recommend it.,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ee/68/default-avatar-2020-9.jpg,https://www.tripadvisor.com/Profile/sebastianv600,Sebastian V wrote a review Oct 2019,Sebastian V,"Lima, Peru",7 contributions,9 helpful votes,Cape Town Central - Livingstone,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r714858048-South_African_Airways-World.html,Fly with SAA under your own risk,Date of travel: October 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"We flew from Washington, DC to Johannesburg and back and only had 1 flight attendant who seemed to care, pay attention to the customers need or even be gracious. The ambivalence and rudeness was shocking. We fly often but I can’t remember an airline’s culture that was this indifferent. The food was also very poor and given the price of the business class tickets it was surprising. One one leg of the flight the TV screen did not work. We were a party of 6 and everyone had the same experience. If at all possible I would try to find an alternative airline.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e3/6a/default-avatar-2020-47.jpg,https://www.tripadvisor.com/Profile/MarcyB499,Marcy B wrote a review Oct 2019,Marcy B,"Arlington, Virginia",61 contributions,39 helpful votes,Johannesburg - Washington DC,International,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r714596450-South_African_Airways-World.html,Very poor service!,Date of travel: September 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_20
This plane had a problem with the fuel pump resulting in a delay of nearly 2 hours. Staff had to improvise since no printed menus. Basically not a easy situation. One got a little nervous and felt somewhat unsafe. The business class seats were below today’s standard. When asking for the inflight entertainment nobody could give any help. Up to today I enjoyed flying SAA but now I will avoid using them.,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e2/4a/default-avatar-2020-42.jpg,https://www.tripadvisor.com/Profile/CN-HAM,C N wrote a review Oct 2019,C N,"Hamburg, Germany",62 contributions,28 helpful votes,Johannesburg - Munich,International,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r714576990-South_African_Airways-World.html,An older Airbus 340 came into unexpected service again,Date of travel: September 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
"My flight back from Mauritius to Johannesburg was less than acceptable. The plane was super cold and when I asked for a blanket, they told me they do not have any. The food was average and the service not what one would expect from SAA. Leave the international flights for the big boys... Emirates & Qatar!",https://media-cdn.tripadvisor.com/media/photo-t/11/ef/76/a0/andrej48.jpg,https://www.tripadvisor.com/Profile/andrej48,atjoubert wrote a review Oct 2019,atjoubert,,68 contributions,10 helpful votes,Johannesburg - Mahebourg,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r714548649-South_African_Airways-World.html,SAA should focus on domestic flights,Date of travel: September 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_20
"I hadn’t flown with SAA for a long time because I had become totally disillusioned with them. What a difference I found on my round trip! What a pleasure. Knocks spots out of another national airline I’d been using. Spotlessly clean plane, good service, edible & generous food, surprisingly pleasant staff -all in all a very good experience.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/df/2b/default-avatar-2020-39.jpg,https://www.tripadvisor.com/Profile/Gilda18,Gilda18 wrote a review Oct 2019,Gilda18,"Sandton,South Africa",271 contributions,94 helpful votes,Johannesburg - New York City,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r714548019-South_African_Airways-World.html,What a difference,Date of travel: July 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"we had a very good time on board, the cabin-crew as very friendly and attentive,
the flight was in time and I recommend that airline",https://media-cdn.tripadvisor.com/media/photo-t/0f/0a/2d/91/wolfgang-h.jpg,https://www.tripadvisor.com/Profile/45wolfgangh,Wolfgang H wrote a review Oct 2019,Wolfgang H,"Boxberg, Baden-Wurttemberg",85 contributions,26 helpful votes,Mahebourg - Johannesburg,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r714451025-South_African_Airways-World.html,very good flight,Date of travel: September 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"We were very happy with the long flight and return from Johannesburg, the food and service was good. We we fortunate on the way there to have a four seat row to ourselves, suggested to us at the seat allocation even though we had paid for a window seat for which we were grateful. I had purchased a type of sling which attaches to the tray table and raised my legs to a more comfortable level which I used on the return flight. The smaller flights were good also, had no problem with luggage",https://media-cdn.tripadvisor.com/media/photo-t/08/50/33/9d/ineedtoexperienceit.jpg,https://www.tripadvisor.com/Profile/Ineedtoexperienceit,Ineedtoexperienceit wrote a review Oct 2019,Ineedtoexperienceit,"Perth, Australia",98 contributions,33 helpful votes,Perth - Blantyre,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r714449584-South_African_Airways-World.html,Its a long way!,Date of travel: September 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"Had to take the red eye and those are never enjoyable. The Staff was good, the seat 59Da bit tight but a nice airline. Would take again",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ef/32/default-avatar-2020-12.jpg,https://www.tripadvisor.com/Profile/926jerryd,Jerry D wrote a review Sep 2019,Jerry D,"Ho Chi Minh City, Vietnam",285 contributions,154 helpful votes,Lagos - Johannesburg,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r714158456-South_African_Airways-World.html,First Time on this Airline,Date of travel: September 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
I was very impressed with the flight. The cabin crew were very friendly and food nd wine was good. Entertainment was a little limited. The flight was on time and  I would not hesitate to recommend the airline.,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e9/60/default-avatar-2020-64.jpg,https://www.tripadvisor.com/Profile/corriejag,Geraldine C wrote a review Sep 2019,Geraldine C,"Perth and Kinross, United Kingdom",26 contributions,23 helpful votes,London - Johannesburg,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r714002465-South_African_Airways-World.html,flying from heathrow to johannesburg,Date of travel: September 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"Don't ever, ever try and buy a supposed upgrade from these folks online a day or 2 before a flight and think you are going to get it! Booked through UA but come to find out when they approved our request at quite a $ upgrade fee, we selected seats.  Well, they moved our seats and I ended up with a middle seat and I never, ever book anything but an aisle.  So, 1st class with these morons has a middle seat?  I will never fly them again.  We argued with them at the airport and there was nothing we could do.  They are thieves.  I truly believe so.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/de/0a/default-avatar-2020-35.jpg,https://www.tripadvisor.com/Profile/C2567YZwilliaml,C2567YZwilliaml wrote a review Sep 2019,C2567YZwilliaml,"Phoenix, AZ, United States",8 contributions,1 helpful vote,Dar es Salaam - Cape Town Central,Africa,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r713627271-South_African_Airways-World.html,Jypt! Thieves!,Date of travel: January 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"SAA continues to deliver excellent service.  The flight attendants were courteous and friendly.  Food was varied and delicious.  Plane was clean, washrooms were clean and maintained throughout the flight.   Also flew SAA from Jhb too Lusaka.  Only SAA still provides a hot meal and alcohol free of charge.",https://media-cdn.tripadvisor.com/media/photo-t/1d/87/7c/bb/fluffytoronto.jpg,https://www.tripadvisor.com/Profile/FluffyToronto,FluffyToronto wrote a review Sep 2019,FluffyToronto,"Toronto, Canada",222 contributions,78 helpful votes,Frankfurt - Johannesburg,International,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r713242078-South_African_Airways-World.html,Continuously really good,Date of travel: September 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"We go to Africa each summer and always use South African Air for internal flights.  Boarding is easy and quickly done, they are amazing how they can serve hot lunches even on short 1 1/2 flights and to be honest, those meals are more tasty than anything I have had on US carriers . The crew is pleasant and right to task starting meal service within 15 minutes of takeoff.  Planes were clean and seats comfy with ample leg room.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f2/11/default-avatar-2020-23.jpg,https://www.tripadvisor.com/Profile/LeighAnne712,LeighAnne712 wrote a review Sep 2019,LeighAnne712,"Denton, Texas",151 contributions,60 helpful votes,Victoria Falls - Johannesburg,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r713227558-South_African_Airways-World.html,Several Flights within Southern Africa,Date of travel: September 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"Fixing the navigation system would on the seats would make the trip a great one. Still, not a bad way to cross the Indian ocean",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f4/d0/default-avatar-2020-33.jpg,https://www.tripadvisor.com/Profile/NobelN5,Nobel N wrote a review Sep 2019,Nobel N,,2 contributions,,Perth - Johannesburg,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729155-r713159898-South_African_Airways-World.html,Across the Indian ocean in South African Airways,Date of travel: August 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
