Title,Image,Avatar_URL,crvsd,ui_header_link,default,phmbo,phmbo1,dmrsr,dmrsr2,dmrsr3,qwuub_URL,qwuub,tehyy,xcjrc,Rating
"My flight was supposed to depart at 2, stood at the check in counter from 12 to 4.30 no passengers where being checked in, there was no seating so we were standing the whole time, had to sit on the airport floor, only boarded at 6, it was such a nightmare. We were promised vouchers for our inconvienience which never came. First and last time ever flying with this airline.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f3/e4/default-avatar-2020-30.jpg,https://www.tripadvisor.com/Profile/gaylem2017,Gayle M wrote a review Dec 2018,Gayle M,,29 contributions,43 helpful votes,Johannesburg - Harare,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r640178973-Fastjet-World.html,Flight delays,Date of travel: December 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"I brought my ticket to the counter at the airport to check in, the staff told me they couldn't find my fight so asked me to go to the travel agent 200m away from the counter. The travel agent told me Fastjet didn't get the money from my credit card so they just cancelled my flight without telling me, and I have the confirmation email shows they got the money and gave me the ticket PDF file. Another customer came in too and his flight was cancelled too because Fastjet didn't get money too. I needed to pay double price again get on board. The travel agent attitude is pretty bad, she said: Lady I am helping you, I am not fastjet."" Then I emailed them to ask refund they never response.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e9/ef/default-avatar-2020-66.jpg,https://www.tripadvisor.com/Profile/wa02,wa02 wrote a review Dec 2018,wa02,"Taipei, Taiwan",9 contributions,2 helpful votes,Victoria Falls - Harare,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r636996935-Fastjet-World.html,Cancelled flight and asked me to pay again,Date of travel: October 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Terrible customer service,  they cancelled my flight and refused to refund it and witnessed it happening to others too",https://media-cdn.tripadvisor.com/media/photo-o/15/79/80/55/quest635886.jpg,https://www.tripadvisor.com/Profile/faykus,faykus wrote a review Nov 2018,faykus,,4 contributions,2 helpful votes,Dar es Salaam - Harare,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r635079230-Fastjet-World.html,Terrible customer service dont do do it used to be a frequent flier with them  but nevee again,Date of travel: November 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Our flight to MBEYA has been cancelled recently (Saturday 27 October). We were at the gate ready to boar and some fastjet personnel just pop up and explain that the flight has been cancelled. Okay that is not fair. But this is not my point really.
A person from the fastjet office has giving us a paper pretending that we will be fully refund - Formal paper with all the necessary stamps. But it did not manage to get any refund when back home. Still trying. So my advise is if you fastjet flight is cancelled ask the money on site or just forget it :-(
Have a nice journey",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e5/66/default-avatar-2020-53.jpg,https://www.tripadvisor.com/Profile/Rutches,Rutches wrote a review Nov 2018,Rutches,"Arlon, Belgium",4 contributions,4 helpful votes,Dar es Salaam - Mbeya,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r635020072-Fastjet-World.html,Flight cancelled and no refund,Date of travel: October 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"We booked a ticket from Maputo to Nampula in July 2018. In november I checked online to see if everything was ok an I noticed that the flight was cancelled. We did not receive any e-mail.
I am now claiming for my money back but it does not seem like an easy process. Will never book with them again",https://media-cdn.tripadvisor.com/media/photo-t/09/02/28/73/alexandre-l.jpg,https://www.tripadvisor.com/Profile/alexandrelO2996VP,Alexandre L wrote a review Nov 2018,Alexandre L,"Orsay, Centre, France",26 contributions,11 helpful votes,Maputo - Nampula,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r631930395-Fastjet-World.html,FastJet will cancel your flight Without any notice - Avoid,Date of travel: November 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Rude and unprofessional staff. Was ignored for a good 30mins at the check-in desk and an hour at their ticketing office, three phone calls later to their customer services department was told I needed to purchase a new ticket! The customer service people are very combative and will not allow you to complete a sentence without cutting you off. It's all about sale, sale, sale and more sales!
Paid for tickets, hotels and transport to and from the airport.
The inconvenience caused to me and colleagues will take months overcome!",https://media-cdn.tripadvisor.com/media/photo-t/15/30/5e/dd/dee-afri.jpg,https://www.tripadvisor.com/Profile/DEE_Afri,DEE_Afri wrote a review Oct 2018,DEE_Afri,,1 contribution,,Dar es Salaam - Mwanza,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r629287554-Fastjet-World.html,Poor and rude customer service and check-in staff,Date of travel: October 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
Wanted to book a flight from Victoria Falls to Jo'burg in late September through their website.  However the day we wanted (30/9) was available a few months ago then disappeared during August. I emailed Fastjet and received a prompt response (hence the 2 stars) that there were no flights that day.  Yet in mid-Sept the 10:00am flight reappeared! Huh? We departed Vic Falls on a BA flight which was a little less expensive.  Lesson learnt - never use airlines with peripatetic schedules.,https://media-cdn.tripadvisor.com/media/photo-t/1b/e4/56/ab/mrwonderful07.jpg,https://www.tripadvisor.com/Profile/mrwonderful07,mrwonderful07 wrote a review Oct 2018,mrwonderful07,"Adelaide, Australia",63 contributions,25 helpful votes,Victoria Falls - Johannesburg,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r625236917-Fastjet-World.html,FLights or no flights?,Date of travel: September 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_20
"My flight to Kilimandjaro was planned for the evening but a week before arrival fastjet sent the message to me and my friends that the flight can be done only in the morning. We were offered the full refund that we asked for.
The refund was promised in 21 days but 40 days have passed and we didn't receive anything. Moreover, fastjet.com ignores our e-mails and I believe that I won't ever see my 95 USD (!) paid for this horrible service.
Be aware of this scamming air company!",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e8/91/default-avatar-2020-62.jpg,https://www.tripadvisor.com/Profile/Kirill_TravelForFun,Kirill wrote a review Oct 2018,Kirill,"Moscow, Russia",2 contributions,3 helpful votes,Dar es Salaam - Kilimanjaro National Park,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r623959655-Fastjet-World.html,"If you want to lose your money and time, use fastjet.com",Date of travel: September 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
I chceked in on time and was changing my money into US dollars. By the time i went to the boarding gates they had closed the gates but it wsnt 20mins before departure yet. I couldn’t top up or pay penalty fee to get next flight rather they instructed me to pay full ticket for the next flight. Not even a sense of customer value. Pathetic service,https://media-cdn.tripadvisor.com/media/photo-o/15/01/07/a7/tapiwa-b.jpg,https://www.tripadvisor.com/Profile/Maps823513,Maps823513 wrote a review Oct 2018,Maps823513,,1 contribution,1 helpful vote,Johannesburg - Harare,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r623926975-Fastjet-World.html,Worst airline services,Date of travel: October 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"I was due to fly to Kilimanjaro with Fastjet in August and on the morning of my flight it was cancelled. All I received was an email. Arriving in Tanzania that afternoon I did not check my email. At least a text message would have been appropriate. So I went to the desk and they offered me a refund or reschedule. Since I needed to be climbing Kilimanjaro, their reschedule was inappropriate. So I got another airline to fly me, with fastjet promising a refund had been arranged. On getting back to London I find that only my baggage claim was refunded and not the  flight. After many emails I was promised a refund within 21 days of the flight. This came and went and no luck. Now they don't even respond to my emails. Extremely poor customer service all round. Would never fly with them",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f0/48/default-avatar-2020-15.jpg,https://www.tripadvisor.com/Profile/imv81,imv81 wrote a review Oct 2018,imv81,Watford,98 contributions,46 helpful votes,Dar es Salaam - Kilimanjaro National Park,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r623413591-Fastjet-World.html,Flight cancelled on the day and then no refund,Date of travel: August 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"On time and pleasant crew. Great budget airline, the flight was good, no waiting time. Were satisfied on both trips from Dar es Salaam and Arusha and back.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ed/7b/default-avatar-2020-6.jpg,https://www.tripadvisor.com/Profile/TheEngineerP,TheEngineerP wrote a review Oct 2018,TheEngineerP,"Abu Dhabi, United Arab Emirates",13 contributions,,Dar es Salaam - Arusha,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r622437544-Fastjet-World.html,On time and Pleasant Crew,Date of travel: August 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"i thought the lower price would be reflected in the seating or service or cash menu, however when the departure time was changed (by an hour?) I received a telephone call advising me 2 weeks in advance. consultant was professional and friendly. received updated mail. seats were comfortable and plane was well maintained. service by hostess was efficient and friendly. even a free muffin and juice which i didn't expect.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f1/42/default-avatar-2020-20.jpg,https://www.tripadvisor.com/Profile/JustJoe106,JustJoe106 wrote a review Sep 2018,JustJoe106,"Johannesburg, South Africa",12 contributions,2 helpful votes,Johannesburg - Victoria Falls,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r619135480-Fastjet-World.html,Better than expected,Date of travel: September 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"For a small airline this is the worst domestic airline I have used. The staff at check in are incompetent we ended up on holiday without our bags. Bags were not even tagged hence they dint travel with us or could not be tracked.I also later went on to find out that because the aircraft is so small and they claim to want to reduce emissions your bags follow on a different airline! I would never use them again, the times to flights change so much it can cause havoc if you have transfer flights!",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e2/e6/default-avatar-2020-45.jpg,https://www.tripadvisor.com/Profile/abraa2014,Abra A wrote a review Sep 2018,Abra A,"Plymouth, United Kingdom",174 contributions,35 helpful votes,Johannesburg - Harare,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r618259957-Fastjet-World.html,Poor,Date of travel: September 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"The flight itself was fine although the the snack we received was a rather stale sausage roll.
My main issue was that when I got to the airport for check in I was told the flight time had been changed to an hour earlier, meaning I was too late. They said they tried to call me but I didn't answer. This is not true as I had no calls from them.

I then had to wait 6hrs in the airport until the next flight out, which meant that I ended up missing one of the events I was travelling for.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e9/ef/default-avatar-2020-66.jpg,https://www.tripadvisor.com/Profile/charvalino,charvalino wrote a review Sep 2018,charvalino,"Harare, Zimbabwe",7 contributions,,Harare - Johannesburg,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r618142768-Fastjet-World.html,Delayed,Date of travel: August 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Simple, very nice attendants, good planes, and a very good routes options. Two flights and no problems.",https://media-cdn.tripadvisor.com/media/photo-t/12/83/2a/30/uilham-h.jpg,https://www.tripadvisor.com/Profile/Uill_Hill,Uill_Hill wrote a review Sep 2018,Uill_Hill,"Nova Petropolis, RS",139 contributions,36 helpful votes,Beira - Maputo,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r617999960-Fastjet-World.html,Simple and good,Date of travel: September 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"Flew with this airline for the first time on my way from Joburg to Harare it was a short hall flight 1 a half hour flight, yes it was smooth and quick. As short hall you have to pay for drink or snacks, so I took my own anyway. It is a good nice quick service, with newish planes. I will be using them again as I liked the overall quality of service.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f1/42/default-avatar-2020-20.jpg,https://www.tripadvisor.com/Profile/arnoldzimuto,arnoldzimuto wrote a review Sep 2018,arnoldzimuto,"London, United Kingdom",31 contributions,7 helpful votes,Johannesburg - Harare,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r614017366-Fastjet-World.html,Fastet,Date of travel: June 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"As a newbie to the Africa, you might be wondering, what airlines to choose for inland flights - there is a plenty of options. We've taken Precision Air and FastJet. Both of them were more or less on time (+- a few minutes), luggage and on-boarding was also flawless. And the flight itself was comfortable and safe.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e9/bb/default-avatar-2020-65.jpg,https://www.tripadvisor.com/Profile/dejvyss,dejvyss wrote a review Sep 2018,dejvyss,"Munich, Germany",9 contributions,1 helpful vote,Kilimanjaro National Park - Dar es Salaam,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r613922831-Fastjet-World.html,Without a problem.,Date of travel: August 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"Terrible experience . A 1620 flight on Sunday delayed till 2100. Now past 2100 and no communication. First and last time booking fast jet. I’m certain SAA wouldn’t have treated me this way. Imagine with 2 young ones between 3 and 5 😤😤😤

I suppose it’s a budget airline and you get what you pay for. All these people just waiting",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/eb/6d/default-avatar-2020-19.jpg,https://www.tripadvisor.com/Profile/kazibonimrtinotendak,Kaziboni;Mr.tin... K wrote a review Aug 2018,Kaziboni;Mr.tin... K,"Southampton, United Kingdom",3 contributions,2 helpful votes,Johannesburg - Harare,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r610589270-Fastjet-World.html,Delayed without even taking off,Date of travel: August 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
Everything ran smoothly and on time in the end... our original flight booking did get cancelled but they wrote to us by email and were able to put us on another flight the same day... which after having read some negative reviews online may have just been lucky for us. We'd probably fly with them again. Price was considerably cheaper than others operating this route...,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/eb/e3/default-avatar-2020-59.jpg,https://www.tripadvisor.com/Profile/aemorlifestyle,AEMOR LIFESTYLE wrote a review Aug 2018,AEMOR LIFESTYLE,"Alcobendas, Spain",10 contributions,2 helpful votes,Dar es Salaam - Kilimanjaro National Park,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r606760013-Fastjet-World.html,Pleasantly surprised...,Date of travel: August 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"My 2nd round trip with Fastjet took me to the Victoria Falls. This time though there was flight changes made by the airline which made me nervous after reading some other reviews. But I was reassure when after the initial email I got a SMS confirming the new flight details which was followed up by a phone calls from the Dar Es Salaam HQ to confirm the new flight details again. Very impressed by this effort into customer service.

On the flight days, just like with my previous trip everything was smooth and efficient.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e7/3d/default-avatar-2020-55.jpg,https://www.tripadvisor.com/Profile/Tmtmtl,Tmtmtl wrote a review Aug 2018,Tmtmtl,"Theresa, New York",27 contributions,5 helpful votes,Harare - Victoria Falls,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r605598684-Fastjet-World.html,Vic Falls Carinval And back,Date of travel: December 2017,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
Cancelled flight with no notice (probably because it enough customers).  Staff completely unhelpful and couldn’t care at all about customers .  Airline offices at Kilimanjaro have no internet and only take cash.  Of course ATM machine wasn’t working.   Cancelled flight caused us to miss connection and ultimately cost us $10k inner tickets,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/eb/6d/default-avatar-2020-19.jpg,https://www.tripadvisor.com/Profile/G9217ZXtomr,Tom R wrote a review Aug 2018,Tom R,,1 contribution,,Kilimanjaro National Park - Dar es Salaam,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r602582410-Fastjet-World.html,Avoid this airline,Date of travel: August 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
They are very strict on time but very timely in departures and arrivals in comparison with the smaller local planes.,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f0/9f/default-avatar-2020-16.jpg,https://www.tripadvisor.com/Profile/castroo966,Aisha s wrote a review Jul 2018,Aisha s,"Dar es Salaam, Tanzania",8 contributions,5 helpful votes,Kilimanjaro National Park - Dar es Salaam,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r600945856-Fastjet-World.html,Very reliable and on time,Date of travel: July 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"Flight FN 8336 from Johannesburg to Harare scheduled to leave at 21:15 was delayed 5hrs, these things happen. But at 2am, the airline was nowhere to be found. Zero communication with the passengers some of which had checked in early for a  9pm flight. Stuck in the cold we’re elderly women and children. This airline couldn’t even put out a statement apologising for this gross negligence of its passengers. My family and I will never use fastjet! Service always trumps budget.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ec/a2/default-avatar-2020-3.jpg,https://www.tripadvisor.com/Profile/AndrewMatatu,AndrewMatatu wrote a review Jul 2018,AndrewMatatu,"Bulawayo, Zimbabwe",2 contributions,,Johannesburg - Harare,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r598779242-Fastjet-World.html,Horrible service,Date of travel: July 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"First the flight was cancelle, then the Alternative didnt take place neither. There were no information if or when the flight would take place. Just please don't travel with this airline!",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e7/fe/default-avatar-2020-58.jpg,https://www.tripadvisor.com/Profile/sophier696,Sophie R wrote a review Jul 2018,Sophie R,,1 contribution,,Dar es Salaam - Kilimanjaro National Park,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r596357616-Fastjet-World.html,Dont book this flight,Date of travel: July 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"The plane we were meant to depart on only arrived when our ticket said we would be departing, so we were late by about 30 minutes. The flight was in a small plane (3 seats across) and was a bit cramped. However, it was clean and the air crew were professional. Considering the price, it was a fair flight.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f2/7a/default-avatar-2020-25.jpg,https://www.tripadvisor.com/Profile/ryanlowden,Ryan Lowden wrote a review Jul 2018,Ryan Lowden,"Moon Township, Pennsylvania",28 contributions,4 helpful votes,Victoria Falls - Harare,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r593097596-Fastjet-World.html,Gets you from A to B. No glitz.,,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
"It is a smaller plane than I am used to but all went well fantastic. To Harare the plane was full, but on our return we could move to sit alone. The service on the ground and on the plane were very good. The air hostesses were very friendly and extremely professional and helpful. They assisted me very kindly. I would surely recommend them for short flights. Food are not included but we did not mind due to the short travelling time. We took our own snacks on board with drinks bought at duty free shops. We could take own food from home, but drinks were not allowed through customs. Fastjet tickets were also the cheapest. Space for handluggage is very limited. Keep a small handbag with you. The rest of the handluggage is stored at the back.",https://media-cdn.tripadvisor.com/media/photo-t/04/86/94/95/nbcamping.jpg,https://www.tripadvisor.com/Profile/Nbcamping,Nbcamping wrote a review Jul 2018,Nbcamping,"Pretoria, South Africa",204 contributions,23 helpful votes,Johannesburg - Harare,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r592975248-Fastjet-World.html,Ideal for short flight OR Tambo to Harare Return,Date of travel: June 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"An affordable airline and their time is spot on. Ok for short flights, but for longer flights you may have to look elsewhere.",https://media-cdn.tripadvisor.com/media/photo-o/15/84/ad/1a/dalimiso.jpg,https://www.tripadvisor.com/Profile/DaliMiso,DaliMiso wrote a review Jul 2018,DaliMiso,"Harare, Zimbabwe",36 contributions,46 helpful votes,Harare - Johannesburg,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r592570835-Fastjet-World.html,Great for short flights,Date of travel: June 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
"Although on the website fastjet looks nice online. The customer service at the sales desk in Dar Es Salaam, TZ was horrendous. No where on the website did it say that they didn't take debit card. Neither of my cards worked at the airport ATM and the sales lady didn't give two $#!+$. My friends dad paid for 2 bags, but she refused. They are a money hungry company and charge for every little thing. Just be prepared. You are allowed 1 23kg checked bag, even if you pay for 2!!!",https://media-cdn.tripadvisor.com/media/photo-t/17/04/ca/be/sara-s.jpg,https://www.tripadvisor.com/Profile/sarasL849YW,Sara S wrote a review Jul 2018,Sara S,"Madison, Wisconsin",61 contributions,44 helpful votes,Dar es Salaam - Lusaka,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r592508295-Fastjet-World.html,Be prepared,Date of travel: July 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"- Price was reasonable
- Flight was on time and reached on time as well
- Traffic to airport in Dar was horrible and we almost missed it so leave atleast 3 hours before your flight to avoid disappointment.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/de/e7/default-avatar-2020-37.jpg,https://www.tripadvisor.com/Profile/799husseind,Hussein D wrote a review Jun 2018,Hussein D,"Arusha, Tanzania",20 contributions,5 helpful votes,Dar es Salaam - Kilimanjaro National Park,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r591275742-Fastjet-World.html,Gets you from Dar to Arusha for a reasonable price,,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
Flying with Fastjet proved to be quite affordable as we booked well in advance for our weekend get away. The flight was quite comfortable and short although I am not not sure if I could say the same had we been traveling a longer distance. Both flights were on time. Carry-on luggage was limited to 7kg though.,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f3/7c/default-avatar-2020-29.jpg,https://www.tripadvisor.com/Profile/polifungirai,polifungirai wrote a review Jun 2018,polifungirai,"Harare, Zimbabwe",8 contributions,,Harare - Victoria Falls,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r589107221-Fastjet-World.html,"Affordable, comfortable for short flights, smaller luggage allowance though.",Date of travel: November 2017,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
Pleasantly surprised to see an improvement in flight arrivals/departures. On earlier occasions they had major flight disruptions !!,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ec/3d/default-avatar-2020-1.jpg,https://www.tripadvisor.com/Profile/Ranjit1945,Ranjit D wrote a review Jun 2018,Ranjit D,"Yelahanka, India",98 contributions,78 helpful votes,Dar es Salaam - Mbeya,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r588202376-Fastjet-World.html,Improved Fastjet opertions,Date of travel: June 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
Booked the flight of 17:00 arrived at 15:00 was rushed by the staff into the plane for the flight departing at 16:00. Avoided some waiting in the airport. The plane is an ATR no business class. Shortens very much the trip between Dar and Zanzibar.,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f1/79/default-avatar-2020-21.jpg,https://www.tripadvisor.com/Profile/HaChElMa,HaChElMa wrote a review Jun 2018,HaChElMa,"Kigali, Rwanda",31 contributions,11 helpful votes,Zanzibar Island - Dar es Salaam,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r585689007-Fastjet-World.html,Short flight ... minimal service and comfort,Date of travel: May 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
"very good, and arrive on time, the only challenge is you need to be early to the airport as it depart much early than advised time. and that can be source of discomfort .Also on food you need to have a separate budget to purchase while on board. No 'free food and drink'. NO WiFi and music on board.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e9/bb/default-avatar-2020-65.jpg,https://www.tripadvisor.com/Profile/120abelm,120abelm wrote a review May 2018,120abelm,"Harare, Zimbabwe",4 contributions,1 helpful vote,Harare - Victoria Falls,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r581882226-Fastjet-World.html,very comfortable and i will book again for the next trip,Date of travel: April 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"Since fastjest has started its operations in Tanzania, it is still the best airline to me items of service, cost and punctuality. Though there were some few times where it was faced with operations challenges but it has remind the best airline in all my local trips. Thank you fastjet for making air travel affordable among many of low income Tanzanian.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ea/b2/default-avatar-2020-69.jpg,https://www.tripadvisor.com/Profile/164saidim,Saidi M wrote a review May 2018,Saidi M,"Dar es Salaam, Tanzania",17 contributions,7 helpful votes,Dar es Salaam - Mwanza,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r581856715-Fastjet-World.html,My favourite flight in Tanzania,Date of travel: May 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"Cabin attendant used the toilet and was thus aware it was dirty. However, the attendant did nothing to clean the toilet up for the passengers' use. Disgusting level of airline hygiene never seen in many years of flying in many countries.",https://media-cdn.tripadvisor.com/media/photo-t/06/7c/39/42/kjmrs.jpg,https://www.tripadvisor.com/Profile/KJMRS,KJMRS wrote a review May 2018,KJMRS,"Sydney, Australia",162 contributions,84 helpful votes,Victoria Falls - Johannesburg,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8728924-r581379102-Fastjet-World.html,Disgusting filthy toilet on board,Date of travel: May 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
