Title,Image,Avatar_URL,crvsd,ui_header_link,default,phmbo,phmbo1,dmrsr,dmrsr2,dmrsr3,qwuub_URL,qwuub,tehyy,xcjrc,Rating
Website allowed me to book and pay for a flight at 8am before immediately changing it to 11am after payment. Customer service ignores enquiries on every platform and phone line takes hours to reach. Would not recommend.,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e2/a7/default-avatar-2020-44.jpg,https://www.tripadvisor.com/Profile/ryantrusler,Ryan T wrote a review Jan 2021,Ryan T,,3 contributions,1 helpful vote,Johannesburg - Durban,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r781401046-FlySafair-World.html,Incredibly poor customer service,Date of travel: January 2021,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Easy and good experience without any problems. FlySafair keep me informed with changes etc. The online app and WhatsApp boarding tickets makes it so easy. Thank you for a service provided that was on time, clean and without any problems.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f0/d5/default-avatar-2020-17.jpg,https://www.tripadvisor.com/Profile/prinsloo2021,prinsloo2021 wrote a review Jan 2021,prinsloo2021,"Kleinmond, South Africa",2 contributions,,Cape Town Central - Johannesburg,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r781125812-FlySafair-World.html,Easy way to fly,Date of travel: January 2021,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"I have flown this airline countless times and its always been perfect. The planes are spotless, and they are always on time. Most flights arrive 15 - 20 minutes earlier than scheduled.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e7/3d/default-avatar-2020-55.jpg,https://www.tripadvisor.com/Profile/LCG00111111111111111,Lloyd G wrote a review Jan 2021,Lloyd G,,1 contribution,,Johannesburg - Durban,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r781067054-FlySafair-World.html,Always a fantastic experience!,Date of travel: December 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"Paid for :priority boarding"" but on the return flight everyone boarded at the same time. What was my payment for? This is Safair stealing my money AGAIN.
Absolutely NO social distancing during boarding in Durban.
During COVID, DO NOT book and pay extra for seat 1C. I had to try to avoid all embarking passengers so that nobody touches me.
ONLY redeeming factor - both flights left ON TIME.",https://media-cdn.tripadvisor.com/media/photo-t/0e/2b/49/2e/rajesh-s.jpg,https://www.tripadvisor.com/Profile/166rajeshs,Rajesh S wrote a review Jan 2021,Rajesh S,"Greater Johannesburg, South Africa",18 contributions,7 helpful votes,Durban - Johannesburg,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r780467991-FlySafair-World.html,Rip off - Priority Boarding,Date of travel: January 2021,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"My boyfriend and I had separate bookings to fly later today but our flight was moved to a later time. We received the email to confirm this. In our experience (even though the airline will deny it) We tried to check-in or add baggage to our existing flight and we unknowingly canceled our flight by licking back or apparently clicking ""get voucher"" which we did not click on ( even though the assistants claim this is impossible). Even if we did select get a voucher there were only 2 boxes to check either change flight or get a voucher. Apparently, we selected to get a voucher but the flight had to charge us a R300 admin fee because it was the government's fault for changing the flight and not theirs. WHAT RUBBISH!

So now I ended up paying R577 extra for a flight I already paid R1288 for !!!! Because they deducted the R300 admin fee and then when I went to rebook my flight it kicked me out of the system saying it was sold out but when I retried the price increased and was suddenly available.

What a useless website! I would understand if one of us made the mistake of clicking the wrong button but for both of us to click the wrong button I find it impossible. They should also have underneath the get voucher option that it is R300 extra!!! Im fuming mad. I Will not be using this airline again.",https://media-cdn.tripadvisor.com/media/photo-o/15/48/93/32/fearless02134828893.jpg,https://www.tripadvisor.com/Profile/ChaneVdm,Chané Van Der Merwe wrote a review Jan 2021,Chané Van Der Merwe,"Jumeirah Golf Estates, United Arab Emirates",65 contributions,22 helpful votes,Durban - Johannesburg,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r780375124-FlySafair-World.html,Money hungry business,Date of travel: January 2021,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Our flights were cancelled without any warning and not even with a 24 hour notice. I am extremely upset about this. No other communication was given to me whatsoever. I was told at the Flysafair kiosk at OR Thambo that I should have arrived earlier to be put on an earlier flight. How was I supposed to know that??????
I do not want vouchers from Safair because I did not pay you in vouchers, I paid with cash. I want my money back from you. I booked another flight on Lift so that I could get to my family. Who is going to refund that?
It is seriously irritating talking to a machine and not a person.

Your Airline is a great disappointment to me!",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f2/59/default-avatar-2020-24.jpg,https://www.tripadvisor.com/Profile/HanvanNiekerk,Hanalie van Niekerk wrote a review Dec 2020,Hanalie van Niekerk,,1 contribution,1 helpful vote,Johannesburg - George,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r779825880-FlySafair-World.html,What a DISSAPOINTMENT!,Date of travel: December 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Having paid for the seat, I wasn't expecting that I'd have to wait for the 130 people who had paid for 'priority boarding' to get on. According to the Safair blurb ""This service is limited to only a few passengers per flight to ensure that you can board, stow your bag and get comfy in your seat quickly.""

I don't think 130 people falls into that description (I got the number from one of the ground crew) so as far as I'm concerned it's a scam so Safair can go to hell in the future.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e8/ea/default-avatar-2020-63.jpg,https://www.tripadvisor.com/Profile/blikskottel69,Steve D wrote a review Dec 2020,Steve D,"Cape Town, South Africa",3 contributions,1 helpful vote,Cape Town Central - Durban,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r779551951-FlySafair-World.html,Priority Boarding scam,Date of travel: December 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Our flight got delayed and every hour we received a message to say the flight has been delayed by 1 hour till 23:00.Im traveling with my son and its his first time flying.He fell asleep on the benches waiting for the flight. This is so disappointing for him, worst first time experience ever! No explanation except the flight got delayed due to another inbound flight. From 20:45 to 23:00.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/7c/01/default-avatar-2020-5.jpg,https://www.tripadvisor.com/Profile/Lwandamthembu,Lwanda Mthembu wrote a review Dec 2020,Lwanda Mthembu,,2 contributions,,Durban - Johannesburg,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r779004564-FlySafair-World.html,Almost 3 hours delay from 20:46 to 23:00,Date of travel: December 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Being one of the only airlines operators during the relaunch of air travel in South Africa, it was rather underwhelming.
At the time Cape Town, was not yet open to international flights, so I had to travel to Jhb. Having to increase my luggage I had to pay an exorbitant amount.
Service was also rather average.
To be honest probably the worst airline I've traveled with.

I hope they improve soon.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f4/20/default-avatar-2020-31.jpg,https://www.tripadvisor.com/Profile/deanj1994,Dean J wrote a review Dec 2020,Dean J,"Kuwait City, Kuwait",2 contributions,,Cape Town Central - Johannesburg,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r778722605-FlySafair-World.html,To pricey for terrible service.,Date of travel: August 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
Flights cancelled due to covid. We’ve been offered vouchers which we won’t use so have been asking for a cash refund for six months which we can have but they will keep 45% of the fare and will only refund one sector!!! So unfair and shocking this is allowed to happen.,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e8/ea/default-avatar-2020-63.jpg,https://www.tripadvisor.com/Profile/Lesley660,Lesley660 wrote a review Dec 2020,Lesley660,"London, United Kingdom",6 contributions,8 helpful votes,Cape Town Central - Johannesburg,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r778671826-FlySafair-World.html,No covid refund since march,Date of travel: March 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"O wow how disappointing. They decided to close the flight early. So just told me it's to late for check in. Staff actually told me I should have checked in on line - like they don't want to work. And never mind who I spoke to, to say that I still have time, they just didn't care, slouching behind a desk. Well that is one way of making more money. They just close early and charge you again. How is that not fraud.
At the airport you sit 3 apart. On the plane you sit 6 in a row for 2 hours. Please explain that.
Looking at all this airlines complains it looks like my problems occur often. So they clearly don't care.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/7c/01/default-avatar-2020-5.jpg,https://www.tripadvisor.com/Profile/charlicharli557,charlicharli557 wrote a review Nov 2020,charlicharli557,"Cape Town, South Africa",471 contributions,11 helpful votes,Cape Town Central - Lanseria,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r777726597-FlySafair-World.html,Closed flight early,,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Fly Safair - Running the monopoly in SA. Walking towards the counter, already checked in an hour before the flight, I have a medical condition Ankylosing SpondyloArthritis meaning I cannot stand for very long periods of time and stayed seated while the able passengers stood in the queue for over 20 min to board. Not wanting to be the one that holds up the flight and only with a a handbag, I walked toward the counter as I could not run because of AS. The Safair staff member then promptly closed the door, to tell me I'm late his face implying that I should have run, we explained that I have a medical condition and therefore could not run. The 20 m gap, People were still boarding the plane, we begged him to allow us que, his comment to me was, mam you don't look sick. Our seats were cancelled. They said Goodluck to you, come back in the morning. With no place to stay in Durban and no transport, I walked a few more meters and my back was in so much pain, that I asked for a wheelchair, do I have any rights?",https://media-cdn.tripadvisor.com/media/photo-t/06/94/dc/9e/mentia.jpg,https://www.tripadvisor.com/Profile/Mentia,Emm G wrote a review Nov 2020,Emm G,"Sandton, Gauteng, South Africa",23 contributions,5 helpful votes,Durban - Cape Town Central,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r776934254-FlySafair-World.html,No Compassion and total disrespect,Date of travel: November 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"I had a flight and had checked in the bag (40 minutes prior), than I was told that I am late and missed the flight because I had arrived at the boarding gates at 17:50 and flight was departing at 18:05 I was held up by the security checks and had told security that my flight is making final calls...",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e4/a9/default-avatar-2020-50.jpg,https://www.tripadvisor.com/Profile/Coastal41651017149,Mandisa wrote a review Sep 2020,Mandisa,"Cape Town, South Africa",2 contributions,,Durban - Cape Town Central,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r772478481-FlySafair-World.html,Worst domestic airline,Date of travel: September 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"I travelled priority and it was by far still the worst airline experience. Negligent flight staff resulting in personal injury. I would personally use a different airline on my next flight to spare the unnecessary travel hassles, and would highly recommend others follow the same.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/eb/6d/default-avatar-2020-19.jpg,https://www.tripadvisor.com/Profile/localtraveler_sa,Kay wrote a review Sep 2020,Kay,,2 contributions,,Cape Town Central - Durban,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r771580239-FlySafair-World.html,Worst domestic airline,Date of travel: September 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"We booked a flight one week ago with my wife and our six months young baby. Twelve hours before our flight we were unable to check-in because there were only Exit seats available where the baby must not seat. They said checking-in with infant online is not possible, when we arrived at the airport. However the website did not mention any of this prior, and when the SAfair supervisor tried to show us where to find this provision, even he failed. They did not even try to solve this problem, they did not want to cancel our flight or give a refund. This has cost us emotionally and financially.

We had to do another booking, we chose another airline and we checked-in easily and now we are waiting our flight.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e5/2b/default-avatar-2020-52.jpg,https://www.tripadvisor.com/Profile/242franklins,Franklin S wrote a review Aug 2020,Franklin S,"Warsaw, Poland",2 contributions,3 helpful votes,Cape Town Central - Johannesburg,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r766965425-FlySafair-World.html,Flysafair is not baby friendly!,Date of travel: August 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Just had a flight with FlySafAir, ot was nice, it was on time, helpful stuff nice meal, thank you for good experience",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e8/5b/default-avatar-2020-61.jpg,https://www.tripadvisor.com/Profile/G4378KFcristianb,Cristian B wrote a review Aug 2020,Cristian B,,3 contributions,3 helpful votes,Cape Town Central - Johannesburg,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r765185471-FlySafair-World.html,Mr Cristian,Date of travel: August 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"Thank goodness for SAFAIR.  They are keeping us flying, even during difficult lockdown circumstances.  Their refund vouchers are valid for one year and easy to use.",https://media-cdn.tripadvisor.com/media/photo-t/0b/a8/d9/07/emarie-b.jpg,https://www.tripadvisor.com/Profile/emarieb_13,Emarie B wrote a review Aug 2020,Emarie B,"Paarl, South Africa",726 contributions,262 helpful votes,Lanseria - Cape Town Central,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r763699038-FlySafair-World.html,SAFAIR currently best South African airline,Date of travel: July 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
Hi....our flight was cancelled. You refused to give full cash refund. I then settled for vouchers. Vouchers are only good for 1 year. We are not going to Africa until November 2021. Seriously?  This is horrendous customer service. I will never book with Safair again. Everyone needs to be aware of this.  Help!,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f1/42/default-avatar-2020-20.jpg,https://www.tripadvisor.com/Profile/peoriafun,Brenda K wrote a review Jul 2020,Brenda K,,15 contributions,5 helpful votes,Cape Town Central - Johannesburg,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r760152686-FlySafair-World.html,Terrible customer service,Date of travel: July 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"This was my first time traveling with you guys.
It started out good, with 2 people standing ready with sanitizers to spray us and reminding everyone to stick to the social distancing dotes on the floor as we were boarding. I was very amped with my window seat (32F) and very happy as it was also on the second last row at the back of the plane which meant I’ll be one of the first guys out when the back door opens when we get to disembark to avoid the crowds with this whole covid thing!
Passenger 32D arrived and then 32E! Yes ! 3 strangers in a 3 seater row! The intercoms announcing a reminder to please maintain 1.5m safe distancing between you and your fellow travelers as much as possible which is protocol obviously. But they place 3 single travelers in 1 row with NO social distancing not to mention the middle guy was huge too. I was squashed into the window and so was the opposite guy squashed into the walkway. The air hostesses walking by all chirpy and not even asking if passenger 32D or I was oky? Surely you could se we were sitting uncomfortably not to mention NO social distancing! The minute the seatbelt sign went off I got up and kindly asked one of the air hostesses if I could possibly move to the row behind me as it was completely open as there’s no social distancing in my row seats and the lady is like “no you can’t sit here, it’s only reserved for sick people, this row and the very first row”. I said oky, could you please take me then to a seat that’s available that has a open seat between me and a fellow passenger ? Just to get a snappy reply “ you can sit anywhere you want just not on these seats” so unhelpful ! You would think because they’ve been walking up and down checking on things that they would know which seats are available but I guess not.
Passenger 32E sees me trying to move, he came over and said he saw a open seat so he’ll just move.
Thank you kind sir but I still think air hostess’s should still do their job and assist a customer when it’s asked for!",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e2/11/default-avatar-2020-41.jpg,https://www.tripadvisor.com/Profile/759zeniad,759zeniad wrote a review Jul 2020,759zeniad,"Cape Town, South Africa",1 contribution,,Johannesburg - Cape Town Central,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r759540286-FlySafair-World.html,Where is the social distancing?,Date of travel: July 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_20
"My flight was cancelled because the vírus, but the flysafair Just send a voucher that i can use until september. Why?? I want my money back. Is not my fault. All the others Company Will refund the money or give one year voucher!",https://media-cdn.tripadvisor.com/media/photo-t/1b/74/59/f9/romici.jpg,https://www.tripadvisor.com/Profile/romici,Romici wrote a review Apr 2020,Romici,"Cuiaba, MT",85 contributions,29 helpful votes,Cape Town Central - Johannesburg,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r752614306-FlySafair-World.html,Flight cancelled by corona vírus,,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"A must airline to use for internal flights in South Africa. I did alot of research into getting a flight from Johannesburg to Cape Town. I only had a 2 hour window between my London flight and then the Cape Town flight. I do this route once a year and was a bit nevous about using someone different but i thought i would give Saflyair a try as love the fact that they are independent. I was very impressed by the cleaneness of the aircraft, the smooth stress free flight and the  happy/smilley + attnetive flight crew. On top of this i didnt get chance to do the return flight but they were more then happy to give me a voucher to do this trip. Well done Safairfly you will be my recomended airline of choice for my visits in the future.",https://media-cdn.tripadvisor.com/media/photo-t/05/25/32/67/jas0nm1976.jpg,https://www.tripadvisor.com/Profile/Jas0nM1976,Jas0nM1976 wrote a review Mar 2020,Jas0nM1976,"Cambridge, United Kingdom",10 contributions,1 helpful vote,Johannesburg - Cape Town Central,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r751623249-FlySafair-World.html,hassle free flight and fantastic service,Date of travel: March 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"Had a great flight with Flysafair , friendly staff, very punctual, great value for a low cost airline !",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/df/99/default-avatar-2020-40.jpg,https://www.tripadvisor.com/Profile/I4005URlaura,I4005URlaura wrote a review Mar 2020,I4005URlaura,Botswana,9 contributions,1 helpful vote,Johannesburg - Cape Town Central,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r751616024-FlySafair-World.html,Great value low cost flying !,Date of travel: March 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"True to its reputation, FlaSafAir was on time.  We had a mishap, though, and missed our honeymoon departure from Cape Town...  Staff were very professional and calm about it and seemed to work together to get us on the next flight from stand-by an hour later!!  Honeymoon saved!On our way back, there was a passenger with an extreme fear of flying.  A grown man panicking and crying is quite a unsettling sight, but again, staff was very calm and professional about it, communicating with him throughout, accompanied him off the plane and even called his family who would collect him. It's good to know that you're in hands off staff who actually listens and thinks and makes plans.  I'm a FlySafAir fan now!The only improvement I will suggest is that boarding time is either printed more boldly or communicated more clearly at check-in.  Not all of us are frequent travelers.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f1/79/default-avatar-2020-21.jpg,https://www.tripadvisor.com/Profile/YolandeB93,Yolande B wrote a review Mar 2020,Yolande B,,7 contributions,7 helpful votes,Cape Town Central - Johannesburg,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r751011382-FlySafair-World.html,Very helpful staff!!,Date of travel: March 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"Flysafair rocks!

Man I loved this flight. But boy the landing....I give them 100%.

The landing was once again the typical rough ordeal. It takes away a chunk of 10%.

Often starts with a slight struggle, a toss to the right, a toss to the left at final stages of the approach, then it hits the tarmac with a thud, almost bouncing. I feel it from the seat. I've flown with them more than 10 times in the last 18 months. Everytime it's the same. Think I'm developing a phobia.",https://media-cdn.tripadvisor.com/media/photo-t/22/f5/5e/64/lungile-m.jpg,https://www.tripadvisor.com/Profile/lungilemtwana,lungile mtwana wrote a review Mar 2020,lungile mtwana,"Cape Town, South Africa",6 contributions,,Port Elizabeth - Cape Town Central,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r750840325-FlySafair-World.html,Landophobia,Date of travel: March 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
Out of all the local airlines SAFAIR sine. Head above the shoulder of the rest... locally. Staff wonderful.,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f6/0d/default-avatar-2020-34.jpg,https://www.tripadvisor.com/Profile/141waterkant,Grant P wrote a review Mar 2020,Grant P,"Cape Town Central, South Africa",24 contributions,24 helpful votes,Cape Town Central - Johannesburg,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r750833194-FlySafair-World.html,CHOSE THEM,Date of travel: May 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"The flight was as good as any Flysafair flight. Ťhe landing though was typically rough, albeit in good weather. Wish they could improve on this.",https://media-cdn.tripadvisor.com/media/photo-t/22/f5/5e/64/lungile-m.jpg,https://www.tripadvisor.com/Profile/lungilemtwana,lungile mtwana wrote a review Mar 2020,lungile mtwana,"Cape Town, South Africa",6 contributions,,Cape Town Central - East London,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r750662402-FlySafair-World.html,Another rough landing,Date of travel: March 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"Currently, the best local airline available.  Boarding and take-off are mostly on time.  All the staff are friendly and efficient.  They are a cut above the rest - may that stay this way.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/eb/43/default-avatar-2020-11.jpg,https://www.tripadvisor.com/Profile/lizettehomegrownrl,LizetteB wrote a review Mar 2020,LizetteB,"Pretoria, South Africa",5 contributions,,Johannesburg - Cape Town Central,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r750596084-FlySafair-World.html,Best local airline currently,Date of travel: February 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"Flying for business has become a pleasure again in the past few years. Here's why...
They are 99% on time.
I do not have to support a struggling SOE that devours my tax contributions.
I don't have to be a ""diamond member"" to get discounts on 2 flights/month that end up costing more anyway. Go ahead. Check. It will freak you out.
I can pay a pittance for priority boarding and seat selection.
The seats do not recline. They really don't!",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/eb/6d/default-avatar-2020-19.jpg,https://www.tripadvisor.com/Profile/Stay678870,Leon F wrote a review Mar 2020,Leon F,,16 contributions,5 helpful votes,Johannesburg - Durban,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r750562153-FlySafair-World.html,EFFICIENT HAS A NEW PARTNER IN DOMESTIC AIR TRAVEL,Date of travel: February 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"I was lucky to have Priority Boarding on most occasions when I purchased an e-ticket. Being almost the first to board, I had the advantage of getting to my seat quickly and had plenty of space for my bags. The plane was clean, tidy and the hostesses very friendly. Pity I had to purchase either a coffee of a cold drink. Otherwise, I was very satisfied.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ea/74/default-avatar-2020-68.jpg,https://www.tripadvisor.com/Profile/enell42,Eva N wrote a review Mar 2020,Eva N,"Pretoria, South Africa",3 contributions,2 helpful votes,Johannesburg - Port Elizabeth,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r750473237-FlySafair-World.html,"Always clean, friendly air hostesses, very helpful.",Date of travel: November 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"The flight was very full, but somehow we managed to board in record time with nobody fighting for over-head space (because they had people preemptively stopping oversize hand luggage at the plain entrance and simply putting them in the hold).

All in all I will always try to fly via Lanseria as there is so much less hassle with traffic and parking, not to mention quick progress through security.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e3/1f/default-avatar-2020-46.jpg,https://www.tripadvisor.com/Profile/nikolausm640,Nikolaus M wrote a review Mar 2020,Nikolaus M,"Roodepoort, South Africa",46 contributions,9 helpful votes,Lanseria - Cape Town Central,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r750458208-FlySafair-World.html,I have never had such a smooth board experience,Date of travel: March 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"Flight was on time, I was comfortable. Hostesses were friendly and had a smooth flight, with the pilots updating us about the weather, places of interest etc",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/7c/01/default-avatar-2020-5.jpg,https://www.tripadvisor.com/Profile/gush145,Gush wrote a review Mar 2020,Gush,"Greater Johannesburg, South Africa",6 contributions,,Lanseria - Cape Town Central,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r750444708-FlySafair-World.html,Flysafair,Date of travel: January 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"Paid most expensive tariff, including seatreservation and meals.
After rebooking, agent missed reserve seats (i did not recheck it, normally i shouldnt).
On board no meals. The airline had to save on catering.
Refund of 60ZAR pP for meals?, no...
Claim or complaint, no chance.
first and last time fly SAFAIR, With other airlines like Mango,Kulula,
you get what you have paid for, including meals.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f2/7a/default-avatar-2020-25.jpg,https://www.tripadvisor.com/Profile/jtj45,joerg t wrote a review Mar 2020,joerg t,"George, South Africa",62 contributions,61 helpful votes,George - Johannesburg,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d10661141-r750396280-FlySafair-World.html,dont do wht they are paid for,Date of travel: February 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_20
