Title,Image,Avatar_URL,crvsd,ui_header_link,default,phmbo,phmbo1,dmrsr,dmrsr2,dmrsr3,qwuub_URL,qwuub,tehyy,xcjrc,Rating
"Flew in family with a baby. Enjoyable because of the help and tolerance offered by the crew. I appreciated the baby kit offered to the little one. Baby food was also ok.
Service was good and timely. A good show for MK.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e3/6a/default-avatar-2020-47.jpg,https://www.tripadvisor.com/Profile/813rameshb,Ramesh B wrote a review May 2019,Ramesh B,Mauritius,1975 contributions,103 helpful votes,Mahebourg - Nairobi,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r673236353-Air_Mauritius-World.html,Friendly service and feel at home,Date of travel: April 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"I flew out on the new Air Mauritius A330 the pilot informed us that the plane was only 8 days in service.I found the leg room good and the entertainment system satisfactory
I watched the Favourite and the map showing the plane come into land.The in flight catering and drinks could have been better they brought us a drink before our meal than a glass of wine with our meal after that nothing.The food could have been of better quality the eggs were very rubbery.The plane itself i had no problems with hope can say the same on return flight.I will keep you informed Unfortunate i can't we are on the way back home after coming back on the Airbus A340.What a difference i honestly think the air hostess did not want to be on the flight the service was none existance
People were becoming dehydrated as they only brought round drinks once you could ring the bell but they wouldnt respond
The food was inedible.The entertainment tv panel so small.Flight out on their new plane.Filght back on the old Airbus A340 were cattle class would have been treated better AVOID score nil",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e7/fe/default-avatar-2020-58.jpg,https://www.tripadvisor.com/Profile/973nickyw,Nicky W wrote a review May 2019,Nicky W,"The Royal Town of Sutton Coldfield, United Kingdom",94 contributions,27 helpful votes,London - Mahebourg,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r673228874-Air_Mauritius-World.html,Yes so far been impressed have to see what like on flight back,,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"We travel with Air Mauritius on a fairly regular basis as we love taking holidays in Mauritius and they are the best option from Perth.

The plane was much newer this time with improved leg room. Food was OK on the outbound flight, but service was very inattentive and inefficient. We did not eat the meal on the way back as it was an overnight flight. They have reduced the breakfast service to dry cake and a hot beverage. It would be infinitely better for passengers if they served a supper snack and a cooked breakfast. It would also be appreciated if they introduce “Do Not Wake” stickers for passengers to place on their seats as the stewardess insisted on waking me to ask if I wanted dinner at midnight! As it is they turn all the lights on a good two hours before you land in Perth so you only get about four hours sleep which is why we have given up booking business class for the return flight. Just not worth it!

All our luggage travelled with us successfully this time so that was a welcome difference from our last trip.

Overall good - would have scored a four, but for the service.",https://media-cdn.tripadvisor.com/media/photo-t/16/06/db/cc/carol-w.jpg,https://www.tripadvisor.com/Profile/PerthSquirrel,PerthSquirrel wrote a review May 2019,PerthSquirrel,"Perth, Australia",319 contributions,196 helpful votes,Perth - Mahebourg,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r673118408-Air_Mauritius-World.html,Great direct flight option,Date of travel: April 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
"Great flight, very quick and includes free drinks.  Plane was propeller driven which was unusual, but no concerns.  Not much to do in Kooddoo airport though, no chance of drink or food, but great view over the airport.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e4/ca/default-avatar-2020-51.jpg,https://www.tripadvisor.com/Profile/damonm578,Damon M wrote a review May 2019,Damon M,"Nottingham, United Kingdom",40 contributions,14 helpful votes,North Huvadhu (Gaafa Alifu) Atoll - Male,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r672830031-Air_Mauritius-World.html,Surprisingly comfortable and relaxing,Date of travel: June 2018,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"I had to write a review to stop others worrying like I did before the flight. And run out and buy a iPad to download films on! We had a brand new plane flying from Heathrow with an up to date entertainment system. Food, staff and flight was great. No complaints.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/df/99/default-avatar-2020-40.jpg,https://www.tripadvisor.com/Profile/louisebF4124IJ,Louise B wrote a review May 2019,Louise B,"Enfield, United Kingdom",3 contributions,6 helpful votes,London - Mahebourg,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r672207367-Air_Mauritius-World.html,Great surprise ,Date of travel: May 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"This complaint is based on the service received from Air Mauritius South Africa - departing and arrival - service from Mauritius side is excellent.
1. We travel with a cerebral palsy person and a disabled person and request in advance the bulkhead seating which we are informed cannot be booked in advance. Reason for this advance booking is the cerebral palsy person needs 100% assistance and needs to be carried to the seat as the airline wheelchair does not work as he cannot hold himself up and trying to carry him to the back of the plane doesnt work either. Plus his legs do not bend at a 90 degree angle nor do they straighten properly nor can he hold himself up so surely the airline should be compassionate and have better ways of dealing with these situations
2. The Manager in 2018 screamed at us to hurry up and get on the plane even though i understood that disabled are meant to be boarded first but was not done and hence the manager screaming at us, across the passage, over other passengers.
3. 2019 trip and the same manager on duty who informs us we have upset his passengers by asking for the bulkhead seats and have caused hassles.
I am appalled that he can treat people like this, especially people who need a bit of extra help. Being told that disabled must sit at the back of the plane is not the correct way in dealing with this and having told him to maybe have a bit of compassion was a complete waste of time. We plan on flying in 2020 again and i dread what sort of service we will receive from this manager again.
I do not understand why the bulkhead seats couldnt be booked in advance - there were other travellers, who were able bodied - and they had booked these seats (i will note in 2018 and 2019).
What must we do to avoid this disgusting service again come 2020 as i dread what will happen the third time round.
4.Arriving back in SA our personal wheelchair and electric scooter was left outside in the rain and was delivered to us sopping wet - no consideration for the person using the chair or the fact that the scooter is electric and very expensive and was getting wet.
Why with so many calls and emails to Air Mauritius did they not offer other options - only response was you cannot book the seats until the day of the flight and even then we receive terrible service.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ea/b2/default-avatar-2020-69.jpg,https://www.tripadvisor.com/Profile/MicheleGentz,MicheleG wrote a review May 2019,MicheleG,,1 contribution,1 helpful vote,Cape Town Central - Mahebourg,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r672075555-Air_Mauritius-World.html,Terrible Service from SA Air Mauritius,Date of travel: April 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_20
"We flew from Asterdam to Mauritius with Air Mautritius and were generally positively surprised. Ok, the plane is quite old and there is almost no in flight entertaiment but I was aware of it.

Legroom was really ok. I personally found staff proffesional, nice and polite. .In our case it was good value for money as other options were significantly more expensive. Last but not least the flight was on time which is very important for me.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f4/d0/default-avatar-2020-33.jpg,https://www.tripadvisor.com/Profile/przemekpus89,Przemysław wrote a review May 2019,Przemysław,"Warsaw, Poland",37 contributions,63 helpful votes,Amsterdam - Mahebourg,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r672066575-Air_Mauritius-World.html,Surprisingly positive experience,Date of travel: April 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"Night flight was long and made worst by lack of service from the airline. Dirty leaky toilet, when reported air hostess shrug her shoulders. On our return again a night flight which was worst, it was delayed we were offered a meal at one o'clock in the morning. Breakfast was serviced at seven o'clock we are still waiting of our coffee. Just lack of service our baby was sick on landing and no help offered. Everybody seemed over tired just couldn't be bothered.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e5/66/default-avatar-2020-53.jpg,https://www.tripadvisor.com/Profile/time-happy,Tricia wrote a review May 2019,Tricia,,7 contributions,1 helpful vote,London - Mahebourg,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r672048594-Air_Mauritius-World.html,air Mauritius  flight,Date of travel: April 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Two main issues here, firstly the quality of the business class service and secondly the delays.
The planes are really, really old. The lay flat beds in business class were more ""lay at a jaunty angle"" beds which made sleeping very difficult as you slip down the chair. The food was pretty poor. However the staff were reasonably helpful and friendly.
On the way back there was a fault with the plane, not surprising considering their age. We took off late, the fault developed, we ditched fuel in the ocean and then turned back. The only efficient thing about the whole process was the speed with which they took us to a local hotel, I assume they are well practised with faults and cancellations.
We had to wait until the next evening for another flight - they don't appear to have any spare planes or contingency plans.
We were informed that the fleet is just about to be replaced - I hope so, it is overdue.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/77/ae/default-avatar-2020-2.jpg,https://www.tripadvisor.com/Profile/Q2042AOpaulm,Paul M wrote a review May 2019,Paul M,,12 contributions,8 helpful votes,London - Mahebourg,International,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r671325086-Air_Mauritius-World.html,Really bad,Date of travel: March 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_20
We were looking forward to flying with Air Mauritius as had only heard good things about their service. There were no announcements re Boarding at the airport and not enough room at the Gate for the number of Passengers.The food was average (evening meal and breakfast on night flight) and the drinks trolley was only brought out twice on the flight.In flight entertainment was very poor - outdated with only half a dozen films and no ability to restart a film if you had missed part of it.Very limited choice all round.There are a number of other carriers and our outbound flight with one of them was much more enjoyable in all aspects,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f1/79/default-avatar-2020-21.jpg,https://www.tripadvisor.com/Profile/ncressy127,Neil C wrote a review May 2019,Neil C,"Milton Keynes, United Kingdom",43 contributions,41 helpful votes,Mahebourg - London,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r670754482-Air_Mauritius-World.html,12.5 Hours without entertainment,Date of travel: April 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
Short and pleasant flight. Good service. In-flight entertainment was poor though. Suggest you bring your own. The captain could have given some information while we flew past Reunion and over Madagascar.,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f2/11/default-avatar-2020-23.jpg,https://www.tripadvisor.com/Profile/122916taj,Robert A wrote a review Apr 2019,Robert A,Mauritius,21 contributions,3 helpful votes,Mahebourg - Cape Town Central,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r669924357-Air_Mauritius-World.html,Flight to Mauritius/ Cape Town with Air Mauritius,Date of travel: April 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"Flight was on time and the aircraft clean and tidy. The crew was friendly and very helpful. We were served lunch on the flight which was a roasted lamb. They do not serve any pork or beef on any of their flights,

It was a good flight. No problems and recommend without hesitation.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f3/e4/default-avatar-2020-30.jpg,https://www.tripadvisor.com/Profile/Kenwyoung,Kenwyoung wrote a review Apr 2019,Kenwyoung,"Springfield, Virginia",339 contributions,189 helpful votes,Dar es Salaam - Mahebourg,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r669912402-Air_Mauritius-World.html,No problems on this airline,Date of travel: April 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"This was one of the worst flights we've ever been on.  As it was a long 11.5 hour flight there and 12.5 hours flight back, you would expect a certain level of comfort and good in-flight entertainment.  We had neither!  The plane was clearly very old, the seats were old and worn looking and even had the old ash trays!  The seats were not very comfortable.  The in-flight entertainment was absolutely rubbish.  Although we had individual TV screens the system was clearly extremely basic in that you did not have individual control over choosing what you wanted to watch and being able to pause it, etc.  The films were on a loop so you had to watch it when it started.  There were a few channels for films but they weren't very good and we didn't really like any of the choice.  A great disappointment.The only good things to report was that the meals were fine (with decent cutlery) and we received a flight pack containing toothbrush, toothpaste, eye mask, socks, etc.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/eb/e3/default-avatar-2020-59.jpg,https://www.tripadvisor.com/Profile/qwevinok,Dons22 wrote a review Apr 2019,Dons22,,14 contributions,3 helpful votes,London - Mahebourg,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r669628608-Air_Mauritius-World.html,Not good,Date of travel: March 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_20
"Having checked-in online the previous evening we departed from our hotel to the airport at 05.55.  On arrival at check-in, we were informed that our flight was cancelled and the only available flight to Joburg was at 20.30.  We were shepherded to the overweight luggage section to receive further instructions. Masses of confused people swarmed around the desk and no preference for Business class passengers.  After queuing for around an hour we were told to queue for boarding a shuttle bus for transfer to the local Hilton Hotel for the day.  Too few shuttle buses and further delays.  Breakfast and lunch with non-alcoholic drinks were provided free.  The check-in for the late flight went OK but instead of the almost new A350-900 aircraft, we were promised they provided an aged A330-200 with a different seat configuration.  This meant that our previously booked window seats became centre seats.  The flight attendants were efficient but there was no apology from the Captain or First Officer for the delay.  Air Mauritius also refused to pay for the extra expenses we incurred in rescheduling our onward flight and overnight hotel due to the missed connection in Joburg.",https://media-cdn.tripadvisor.com/media/photo-t/0b/e1/41/bc/john-o.jpg,https://www.tripadvisor.com/Profile/JohnO689,John from Knysna wrote a review Apr 2019,John from Knysna,"Knysna, South Africa",178 contributions,60 helpful votes,Mahebourg - Johannesburg,Africa,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r669579485-Air_Mauritius-World.html,Flight cancelled while trying to check-in,Date of travel: April 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"We departed promptly and settled for a long day flight.  The aircraft was an Airbus A330-200 somewhat aged and showing its age with the interior furnishings acceptable but not perfect.  The service was attentive, the food limited in selection but a good selection of beverages.  A long daylight flight requires good entertainment.  The selection of films did not appear to be up to international standards.",https://media-cdn.tripadvisor.com/media/photo-t/0b/e1/41/bc/john-o.jpg,https://www.tripadvisor.com/Profile/JohnO689,John from Knysna wrote a review Apr 2019,John from Knysna,"Knysna, South Africa",178 contributions,60 helpful votes,Perth - Mahebourg,International,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r669575779-Air_Mauritius-World.html,An 8 hour plus day flight,Date of travel: March 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"This was an overnight flight departing at 22h15 and arriving at 09h10.  The aircraft was an elderly Airbus A 330-200 with flatbeds and was actually showing its age. The flight attendants were excellent and made up for the internal fittings.  The food, service, and attention were really good.  We departed on time and landed on time.",https://media-cdn.tripadvisor.com/media/photo-t/0b/e1/41/bc/john-o.jpg,https://www.tripadvisor.com/Profile/JohnO689,John from Knysna wrote a review Apr 2019,John from Knysna,"Knysna, South Africa",178 contributions,60 helpful votes,Mahebourg - Perth,International,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r669574633-Air_Mauritius-World.html,Mauritius to Perth overnight,Date of travel: March 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
The first leg of our trip to Perth via Mauritius was on the almost new Airbus A350-900 MK 852.  The aircraft was excellent with quality seating and lighting.  We departed and landed on time.  The disappointment was the quality of service from the flight attendants.  They did not appear to have an appreciation for the passengers.  Slow service and blocking the aisle to chat between Air Mauritius staff.  Such a pity with such an excellent aircraft.,https://media-cdn.tripadvisor.com/media/photo-t/0b/e1/41/bc/john-o.jpg,https://www.tripadvisor.com/Profile/JohnO689,John from Knysna wrote a review Apr 2019,John from Knysna,"Knysna, South Africa",178 contributions,60 helpful votes,Johannesburg - Mahebourg,Africa,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r669573545-Air_Mauritius-World.html,Johannesburg to Mauritius,Date of travel: March 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
"Our flight for April 2019 was already booked in January 2019. We even booked and paid for pre booked seating so that we could all sit together.
Upon checking in at Cape Town International for our flight to Mauritius, we found that we were scattered all over the plane.
The Duty Manager refused to look at the confirmation email I received from Air Mauritius.
I find this utterly appalling and demanded a refund for my paid pre booked seats.",https://media-cdn.tripadvisor.com/media/photo-t/09/5b/96/5c/johann-j.jpg,https://www.tripadvisor.com/Profile/johannj618,Johann J wrote a review Apr 2019,Johann J,"Somerset West, South Africa",213 contributions,79 helpful votes,Cape Town Central - Mahebourg,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r668904198-Air_Mauritius-World.html,Totally “disjointed”,Date of travel: April 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
Simply the worst customer service experience ever. This was the return leg - initial flight cancelled then time changed. No response from many emails and calls. I was out of pocket as I had to cancel and rearrange appointments and travel. They did not care one jot. Still not heard from them. I don't trust them and will no longer fly with them. I can only suggest avoid at all cost or suffer as I and many others have.,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f1/06/default-avatar-2020-18.jpg,https://www.tripadvisor.com/Profile/paulbW6634AO,Paul B wrote a review Apr 2019,Paul B,"Peterborough, United Kingdom",62 contributions,29 helpful votes,London - Mahebourg,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r668677535-Air_Mauritius-World.html,They just don't care - No customer service.,Date of travel: April 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
My family and I flew to Mauritius April 12 and returned April 22. On both flights the air in the plane was terrible. It was extremely hot and uncomfortable. The entertainment screen was broken on one of our seats and we couldn`t see film. I am in need of glutenfree food and we had booked that. The food was untasty and terribly. We are in 2019 and it should be easier to make better food. On the return flight we got a glutenfree sandwitch that was extremely dry and it was like a rock. My seat on the return flight was broken. I could lift up the seat pillow and everything under was broken. It was extremely hard to sit on. In addition one WC was out of order and the other ones was empty for paper. Now I will wait for new planes before I will fly with this carrier again.,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/df/99/default-avatar-2020-40.jpg,https://www.tripadvisor.com/Profile/metaxanorway,metaxanorway wrote a review Apr 2019,metaxanorway,Norway,11 contributions,8 helpful votes,Amsterdam - Mahebourg,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r668660349-Air_Mauritius-World.html,Bad experience in 20 year old planes,Date of travel: April 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_20
"In general, NOT recommended for long flights.
Boarding too close to departure time. Done hastily. Seats and legroom a pity. Food is pathetic! (eat before boarding or carry your own food). Lavatories in disgusting condition, especially the ones at the back. Female crew all different - size, height, hair, make-up, outfit. Crew members with friends and/or family onboard chit chat a lot and this is disturbing when you’re trying to sleep or cope with all the discomfort. Lack professionalism overall.

The only 2 good things:
Although take off is late (by few minutes), landing is almost always on time or earlier!
And if you’re on a budget, this airline puts up fairly good offers.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f1/42/default-avatar-2020-20.jpg,https://www.tripadvisor.com/Profile/trinity052018,trinity052018 wrote a review Apr 2019,trinity052018,"Geneva, Switzerland",40 contributions,6 helpful votes,Canton of Geneva - Mahebourg,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r668216814-Air_Mauritius-World.html,Never a pleasant flight! Comfort - zero!,Date of travel: April 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"We chose this airline so we can have a direct flight to Mauritius.
The plane is very old. The entertainment screen is worst than your old phone. The flight attendants most of the rude.
The upgrade is not worth it as the business seats are like an upscale economy.
They need serious refurbishment. I would have added a stop to fly with another airline
Avoid!",https://media-cdn.tripadvisor.com/media/photo-t/17/3c/e2/ce/caption.jpg,https://www.tripadvisor.com/Profile/gomezshake,Sho wrote a review Apr 2019,Sho,"London, United Kingdom",46 contributions,35 helpful votes,Mahebourg - London,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r667994636-Air_Mauritius-World.html,Dated plane extremely uncomfortable,Date of travel: April 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
Waiting on aircraft for over an hour before take off due to service maintenance issue. Arrived one and half hours late at Heathrow .Most uncomfortable seat ever had the pleasure to sit on for 12 hours . A very old plane Breakfast served one hour before landing . The dinner was very average with little smiles from the staff and very ordinary food.  Can only be described as cheap charter flight.  Outward leg time delay by two hours,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f0/48/default-avatar-2020-15.jpg,https://www.tripadvisor.com/Profile/Jaspertravel,Pearcey wrote a review Apr 2019,Pearcey,,2 contributions,2 helpful votes,Mahebourg - London,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r667919125-Air_Mauritius-World.html,Second rate charter flight !!,Date of travel: April 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_20
"Short hop from Jo’burg to Mauritius with the family ranging from 5-74 years old.  Thank heavens it was only a shortish flight - boarding was haphazard, the staff on land and in the air were grumpy, the food ghastly, awful.  Worse was to come - we flew home via Paris - it took about 1 hour of literally faffing about to get on board, very rude and grumpy ground staff absolute chaos - people pushing and shoving no attempt at an orderly boarding queue our poor little 5 year old in tears - once on board seats were hideously uncomfortable, they had made no effort to seat us en famille, and again the food - yuk - such a shame as our stay in Mauritius was heaven and the Mauritiuns were lovely.  Perhaps the airline deliberately selects rude, unpleasant staff and lazy crews - our crew eventually turned up an hour late so we missed our connection from Paris to London - turning our return journey into a hellish 24 hours.  Dreadful experience for all of us - my darling little grandchildren were totally exhausted and upset by the whole thing - as were we - be warned everyone - Air Mauritius is a no no!",https://media-cdn.tripadvisor.com/media/photo-t/16/c1/79/cd/caption.jpg,https://www.tripadvisor.com/Profile/626sallyg,Sally G wrote a review Apr 2019,Sally G,,104 contributions,50 helpful votes,Johannesburg - Mahebourg,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r667607504-Air_Mauritius-World.html,Never fly with this airline if you can help it!,Date of travel: April 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"The airline has been a complete sham.

They have cancelled our return flight and offered a flight the day before, meaning we are paying for a hotel room without being able to use it. This is after they had moved it before, then reverted back to the original slot some days later. No explanation given other than staff describing their own airline as being in a mess.

They have moved our seats to the back of the plane because they are “randomly selected”.

Members of staff on the phone are unhelpful and badly uninformed - not understanding why seats or flights have been changed.

We were unable to Check-In online due to a member of staff entering our incorrect details.

Our outbound flight from LHR was delayed by 2.5hrs.

Will avoid using them again.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ea/74/default-avatar-2020-68.jpg,https://www.tripadvisor.com/Profile/OxfordJosh,OxfordJosh wrote a review Apr 2019,OxfordJosh,Oxford,2 contributions,1 helpful vote,London - Mahebourg,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r667137357-Air_Mauritius-World.html,Awful - just avoid.,Date of travel: April 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Left on time and only just made the flight owing to the late connecting flight from Cape Town, which worried me in the sense that our cases might not transfer across the airport in time.
Food was average, in flight entertainment was poor and a throwback from the 90's as the aircraft was an old A340 even though there had been a refurb on the interior. Flight was comfortable mostly due to the flight being half empty.
Cabin crew were friendly and despite the shortcomings i would fly wth Air Mauritius again.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f2/eb/default-avatar-2020-27.jpg,https://www.tripadvisor.com/Profile/697nigelh,Nigel H wrote a review Apr 2019,Nigel H,,13 contributions,3 helpful votes,Johannesburg - Mahebourg,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r666220738-Air_Mauritius-World.html,Flight to Mauritius,Date of travel: April 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
"Surly unhelpful air hostesses. Flight out delayed. Return flight cancelled, then brought forward, had to leave hotel at 0230. We were promised accommodation after the flight was cancelled and then they recalled the email and did not sort it out with the hotel.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e2/e6/default-avatar-2020-45.jpg,https://www.tripadvisor.com/Profile/K4549YZscottt,Scott T wrote a review Apr 2019,Scott T,"Glasgow, United Kingdom",3 contributions,2 helpful votes,Mahebourg - London,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r666145335-Air_Mauritius-World.html,Awful,,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Once onboard you are welcomed by friendly staff.

Being 1.9 meters tall and weighing 110kgs I found the seating to be very comfortable.

The quality of food and drinks was acceptable.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f4/5d/default-avatar-2020-32.jpg,https://www.tripadvisor.com/Profile/930waynel5,930waynel5 wrote a review Apr 2019,930waynel5,"Merrylands, Australia",604 contributions,184 helpful votes,Perth - Mahebourg,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r666089944-Air_Mauritius-World.html,Plenty of seat and leg room,Date of travel: March 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
Our initial flight was cancelled 3 weeks in advance citing operational reasons - nothing else. We had planned business appointments. An apology that was it. Having rescheduled us to the next day and re planned they again changed the time of the flight. Serious inconvenience and no compensation. Do not use this airline - unreliable and I suspect going through some serious difficulties. Tried to get information - no replies to emails or any help. Seriously very poor.,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e2/e6/default-avatar-2020-45.jpg,https://www.tripadvisor.com/Profile/JillM932,Jill M wrote a review Apr 2019,Jill M,"Peterborough, United Kingdom",20 contributions,6 helpful votes,Mahebourg - London,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729008-r665292579-Air_Mauritius-World.html,Apalling Customer Service - Avoid at all cost,Date of travel: April 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
