Title,Image,Avatar_URL,crvsd,ui_header_link,default,phmbo,phmbo1,dmrsr,dmrsr2,dmrsr3,qwuub_URL,qwuub,tehyy,xcjrc,Rating
"We had booked a flight to Morocco in April 2020.  As a result of the pandemic, all fights from the U.S. to Morocco were cancelled.  Starting in the spring, we have been trying to obtain a cash refund for our cancelled flights, which its website says is possible (with longer processing time).  For the past six months, we have logged calls to Royal Air Maroc multiple times per month.  A customer service representative says that we can receive a travel voucher, and we explain that we do not want this.  When we press for a cash refund, they say that someone will get back to us.  Ultimately, we receive an automated email response saying that we are eligible for a travel voucher, so we are right back where we started.  We have logged a complaint with the U.S. Department of Transportation, but needless to say, we are incredibly frustrated.  If you expect any type of customer service, avoid Royal Air Maroc.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e9/ef/default-avatar-2020-66.jpg,https://www.tripadvisor.com/Profile/Nomad620159,Courtney C wrote a review Oct 2020,Courtney C,,1 contribution,1 helpful vote,Boston - Casablanca,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r774280483-Royal_Air_Maroc-World.html,Avoid this airline at all costs!,Date of travel: April 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Flight to Casablanca was cancelled. When I contacted the airlines, at first they couldn’t find my reservation number or my eticket number, but then told me they found it and would send me a voucher. This was supposed to be sent by email but that never happened. I have called back twice more and received the exact same response. I even asked why an email couldn’t be sent immediately. I was told it doesn’t work that way. That’s because there is no voucher or any plan to allow me or any other customer to reschedule a cancelled flight.
Guess that money is history",https://media-cdn.tripadvisor.com/media/photo-t/17/83/ea/28/lesleeg-13.jpg,https://www.tripadvisor.com/Profile/lesleeg_13,leslee g wrote a review Oct 2020,leslee g,"Owings Mills, Maryland",81 contributions,38 helpful votes,Washington DC - Casablanca,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r773531443-Royal_Air_Maroc-World.html,Cancelled flight due to covid,Date of travel: October 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"That day was horrible, literally horrible, a lot of loss financially, physically and Psychologically.

At 18 of September, I went to the Airport holding my confirmed ticket to manchester. I suddenly found that the flight has been cancelled. Regarding that, I must be in the UK that day, I had to book quickly another flight with an expensive cost to London. I Went to London Heathrow Airport, and from that Airport I went by metro to the train station then to Liverpool. I checked my email several times including ""Junk"", ""Spam"" folders, Trying to find any cancellation email. I didn't find any cancellation flight email, and that is the main problem.

I Booked an urgent expensive flight ticket, in addition to a train ticket. lost my pre-paid train ticket from Manchester to Liverpool. In addition to the stressful unplanned day. The physical effort and longer travel time.

All of this happens because they didn't announce people about their cancellation flights. This is not a company. It is a non-responsible group of adults who own some of the planes.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f4/d0/default-avatar-2020-33.jpg,https://www.tripadvisor.com/Profile/Moh_Shehataa,Gouda wrote a review Oct 2020,Gouda,,2 contributions,2 helpful votes,Cairo - Manchester,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r773377128-Royal_Air_Maroc-World.html,non-respectful. Cancelling without announcing.,Date of travel: September 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"NEVER USE RAM. AVOID AT ALL COST.
I booked a flight with RAM from New York to Casablanca, my flight was canceled, and I was never notified.
I had another connecting flight, I arrived at the airport and I was chocked that there was no flights to Casablanca planned for that day so now I am stranded in NY.
Called customer service which hang up on me twice after putting me on hold for 15 to 20min each time, both times they took my reservation number and said they were verifying the reservation.
when they finally decided to talk to me, they didn’t offer any resolution, didn’t offer any alternative flights, no accommodation, all I got is “well you flight was canceled”.
I was required to bring a covid test that was taken within 72 hours of the flight, because of this sudden cancellation now the test is not valid anymore and I need to take a new one.
of course RAM doesn’t care they got my money now I am on my own and good luck getting anything from them.
Shame on Morocco for running such a scam.
save your money and time, book with a real airline.
Sadly, this is not an isolated incident, trip advisor has bunch more reported (see link below), I should have done more research before booking with them.
https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r723643067-Royal_Air_Maroc-World.html",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e8/24/default-avatar-2020-60.jpg,https://www.tripadvisor.com/Profile/avoidram,Ben wrote a review Sep 2020,Ben,,1 contribution,1 helpful vote,New York City - Casablanca,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r770553340-Royal_Air_Maroc-World.html,NEVER USE RAM. AVOID AT ALL COST.,Date of travel: September 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"I wanted to make everyone aware of how dodgy Royal Air Moroc are.
I took the below screenshot on the 3rd of September, right before booking my flights. The last sentence (Cash refund is also possible but requires more processing time) lead me to believe that if the flights were cancelled, I am entitled to a cash refund. The flights were cancelled this morning, and all telephone customer services for the company deny cash refund is possible (infact, I was denied to speak with a manager, and there was silence from the handler when telling them my rights), and the only possibility is a refund to gift card to which after 18 months a cash refund is available. The website has since removed this final sentence that I clearly have evidence of below. Illegal? Either way they refuse a cash refund. Thank goodness for credit cards and being able to chargeback.

Awful customer service. Awful company. Avoid 100%",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/df/2b/default-avatar-2020-39.jpg,https://www.tripadvisor.com/Profile/Pithecia,Pithecia wrote a review Sep 2020,Pithecia,"Bugbrooke, United Kingdom",7 contributions,3 helpful votes,London - Monrovia,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r769849800-Royal_Air_Maroc-World.html,"Cancelled flights, refusing refund",Date of travel: September 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"This is a typical selfish company who have no concern for their customers. My booked flight was cancelled and not willing to refund after causing a whole lots of distress and unnecessary spending for my family.  All other local flights, hotels and other bookings had to be cancelled at a very huge cost. To make the matter worse,  after they cancelled the flight they expected me to wait for 18months(1year and a half) before I could claim a refund using the voucher I never received yet. What happens to the inflation? Is the money going to have the same value in 18months time?",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/77/ae/default-avatar-2020-2.jpg,https://www.tripadvisor.com/Profile/76cv43xz,76cv43xz wrote a review Sep 2020,76cv43xz,,1 contribution,2 helpful votes,Lagos - London,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r769811993-Royal_Air_Maroc-World.html,Terrible airline,Date of travel: September 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
Couldn't get a voucher for my canceled flight for over 4 months now...called many times and sent emails. all what I get is liiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiies. we will send you the voucher but nothing happened. I don't understand how such company still exist with this horribly customer service.,https://media-cdn.tripadvisor.com/media/photo-o/0e/e6/c7/8b/badre-e.jpg,https://www.tripadvisor.com/Profile/498badree,Badre e wrote a review Sep 2020,Badre e,"St. Petersburg, Florida",8 contributions,7 helpful votes,Casablanca - Riyadh,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r769406427-Royal_Air_Maroc-World.html,Couldn't get a voucher for my canceled flight for over 4 months now,Date of travel: May 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Flight cancelled without any notification.
Still waiting for a credit note after weeks.
No need to call the customer service. They'll tell you that your request is still processing.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e8/24/default-avatar-2020-60.jpg,https://www.tripadvisor.com/Profile/434hamzac,Hamza C wrote a review Aug 2020,Hamza C,,1 contribution,3 helpful votes,Casablanca - Paris,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r767305625-Royal_Air_Maroc-World.html,Go awaaaay from this company,Date of travel: August 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Cancelled my flight due to covid and will not refund not even a voucher.
Complete and utter scammers the rudest customer service I have ever encountered. Pay more an fly with a reputable company/airline.",https://media-cdn.tripadvisor.com/media/photo-t/21/6f/cd/0d/leon-d.jpg,https://www.tripadvisor.com/Profile/leond382,Leon D wrote a review Aug 2020,Leon D,"Manchester, United Kingdom",15 contributions,12 helpful votes,Manchester - Casablanca,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r767137297-Royal_Air_Maroc-World.html,Avoid like the plaque,Date of travel: June 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Worst costumer service, it’s been 4months that I am waiting for my refund for a cancelled flight and whenever I call them they say it is still processing and I will get it this week but nothing",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f1/79/default-avatar-2020-21.jpg,https://www.tripadvisor.com/Profile/Aya9967,Aya wrote a review Aug 2020,Aya,,1 contribution,4 helpful votes,London - Casablanca,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r766948544-Royal_Air_Maroc-World.html,Don’t recommend,Date of travel: August 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Honestly speaking the Travelers were very rude with the crew members they just treat the with no respect shouting and fighting for unnecessary stuff , with no reason they were loud I Hate it !
The Crew were very nice to me they carried me as a was pregnant they given extra food and care even though they can't change my seat as the flight was full but still they did the best to make me comfortable.
I really appreciate the hard work that every crew member is doing !
Thank you for making our trip safe",https://media-cdn.tripadvisor.com/media/photo-o/08/4b/91/2b/heydii-t.jpg,https://www.tripadvisor.com/Profile/heydiit,Heydii T wrote a review Aug 2020,Heydii T,"Agadir, Morocco",1 contribution,,Dubai - Casablanca,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r766118802-Royal_Air_Maroc-World.html,"My traveling experience ""Pregnant""",Date of travel: August 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"Flew from Manchester to Casablanca to Banjul for a family holiday for my 30th, saved up and was so excited when I arrived at Banjul my case wasn’t there, kept going to the offices in Gambia and was advised they would call me when they had my case, 2 weeks with no clothes underwear or swimming costumes, the office in Gambia was terrible not helpful and spoke to me like I was a piece of rubbish, they gave me an email address to email when I was back in England, I got back beginning of March and emailed straight away, I had a few responses but nothing for a while I put this down to covid and understood, when they finally got in touch they offered me 800usd which I accepted, they had me sending release forms, bank details then a letter off my dad who had booked the holiday to say it was my case and that he was happy for me to b reimbursed, I sent everything over and was advised they had received it , since then I haven’t been paid and emailed everyday chasing however just been completely ignored.

I have travel insurance however my case was lost by them and they should pay out. Do not use as customer service is horrendous they don’t care about their customers just making money.

When I was at the Casablanca airport a man left his bag and coat unattended I advised a worker and they told me to leave it there and they will return, I’m sure any baggage that is let unattended is normally a worry but they just wasn’t bothered .",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f1/42/default-avatar-2020-20.jpg,https://www.tripadvisor.com/Profile/Travellover2202,Jade waring wrote a review Aug 2020,Jade waring,,1 contribution,,Manchester - Casablanca,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r765813538-Royal_Air_Maroc-World.html,Never use !!! Terrible customer service,Date of travel: February 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"This airline canceled our flight 2 times without notice, refused to issue a refund, forced us to take a voucher, we had to pay a $270 + voucher to take a similar flight. Every time they canceled the flight we had to take the COVID test again and again because they asked for a 48hours test, test costs $125 each time. Customer service does not pick up the phone, they have an attitude, know nothing about refunds, regulations ... stay away, got nothing from this airline other than headaches",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e8/91/default-avatar-2020-62.jpg,https://www.tripadvisor.com/Profile/Guide646179,Guide646179 wrote a review Aug 2020,Guide646179,,1 contribution,2 helpful votes,Washington DC - Casablanca,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r765792715-Royal_Air_Maroc-World.html,"Worst customer service ever, no refunds, no phone pickup, scam. Stay awaaaaaay",Date of travel: August 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Worst scammers ever. Cancellation with no noticd nor refund.
Usage of the corona situation to trick prople into buying tickets & then cqncel thes flights. Also, absolutly no reaction by phone or email.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e2/81/default-avatar-2020-43.jpg,https://www.tripadvisor.com/Profile/hamza1395,Hamza L wrote a review Aug 2020,Hamza L,"Almere, The Netherlands",1 contribution,4 helpful votes,Casablanca - Amsterdam,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r764552458-Royal_Air_Maroc-World.html,Scam,,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"The worst airline ever, they canceled my flight on 08/12/2020 without letting me know no email no calls, I drove from Boston to new York to hear that my flight was canceled, please do not flight with royal air maroc I tried to call them before my flight day but no answers",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/df/2b/default-avatar-2020-39.jpg,https://www.tripadvisor.com/Profile/mourinac2020,Mourina C wrote a review Aug 2020,Mourina C,,1 contribution,2 helpful votes,New York City - Casablanca,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r764519257-Royal_Air_Maroc-World.html,Not recommended no no no no,Date of travel: August 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"RAM will not refund flights even if the flight is cancelled by the airline! You will be given an 18 month voucher to use again only with RAM. If you are flying now, I recommend other airlines who are providing refunds due to cancellation by the airline. It's very hard to get the money refunded....",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f4/20/default-avatar-2020-31.jpg,https://www.tripadvisor.com/Profile/Seamus444,Margaret wrote a review Aug 2020,Margaret,,1 contribution,1 helpful vote,Washington DC - London,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r764494807-Royal_Air_Maroc-World.html,DO NOT FLY DURING COVID!!!!,Date of travel: August 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Worst Service at all,
Rude customer service and that's after putting you on hold for hours
Cancells flights suddenly without informing customers and when refund is requested , they offer a voucher",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f3/23/default-avatar-2020-28.jpg,https://www.tripadvisor.com/Profile/507sergek,Serge K wrote a review Aug 2020,Serge K,,1 contribution,1 helpful vote,London - Casablanca,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r764301784-Royal_Air_Maroc-World.html,Worst ever service,Date of travel: August 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"The food is disgusting. They change your confirmed flights last minute and do not even notify you. Only for you to find out when you get to the airport... NO refunds , no SMS or Email notifications...Do UNPROFESSIONAL
To top it off, they serve people water in a small plastic cup that they fill up from a big bottle. as opposed to giving you your own (even small) bottle.
Bathrooms are disgusting, as disgusting as their food. And their prices are not EVEN cheap!",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e5/66/default-avatar-2020-53.jpg,https://www.tripadvisor.com/Profile/75zayb,Zay B wrote a review Aug 2020,Zay B,,1 contribution,1 helpful vote,New York City - Casablanca,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r764145810-Royal_Air_Maroc-World.html,NOT THAT ROYAL AFTER ALL,Date of travel: July 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"I will not recommend this flight in my life never, very bad service at all, really I can’t believe...",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f0/d5/default-avatar-2020-17.jpg,https://www.tripadvisor.com/Profile/881tarikg,Tarik G wrote a review Aug 2020,Tarik G,,1 contribution,1 helpful vote,Casablanca - Doha,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r763772693-Royal_Air_Maroc-World.html,Bad experience with Royal Air Maroc,Date of travel: March 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
I'd advise anyone not to purchase any tickets with them as they are scammers. I bought a ticket that was supposed to leave July 29th to Dakar and decided to ask for a refund which was the big headache. They kept telling me it's processing and for some reason a week after they gave me the voucher excuse which I was not falling for than once you call or email the phone line doesn't work nor the email is bounced right. Anyways what I did is contact my bank to dispute it and it work. All I'm saying is this airline RAM are a bunch of frauds.,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/eb/e3/default-avatar-2020-59.jpg,https://www.tripadvisor.com/Profile/ibrahimtO7255SD,Ibrahim T wrote a review Jul 2020,Ibrahim T,"New York City, New York",1 contribution,,New York City - Ziguinchor,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r761390890-Royal_Air_Maroc-World.html,Awful service and fraudulent company,Date of travel: July 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Definitely The CEO of Royal Air Maroc has to take responsibility for this horrible situation of the company. He needs to resign really before this company would go under. I am a Moroccan and I obviously I would want my country's airline company to be the best. But it's unbelievable how worst this company became in the last 4 years. Imagine I was in Cuba last year and I met an a\American couple and when I mentioned I was from Morocco, they told me horror stories about their experience with the company and the service for the only flight they once took with the RAM. It’s very sad when you meet people out the blue and they tell you horror stories about the company.

Lately I took a flight with the RAM and I was charged twice (extra $2000) for the tickets for no error of mine. Still waiting for refund. The company's accounting service is not reachable by phone. You have to make a request and wait. Each time I call I would be told that the request has been sent to financial department and you have to wait. Wait, Wait and Wait... In the meantime, $2000 of my own money is missing from my account just because I decided to fly with the RAM. It's your money that has been taken from your account, but nobody gives a damn. It's horrible and frustrating no follow up no one you can talk to, it may take weeks or months nobody knows, and nobody can take responsibility for their own error.

I would not recommend flying with this company",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e8/ea/default-avatar-2020-63.jpg,https://www.tripadvisor.com/Profile/Elkhalidy1234,Elkhalidy1234 wrote a review Jul 2020,Elkhalidy1234,"Edmonton, Canada",3 contributions,4 helpful votes,Casablanca - Montreal,International,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r761263424-Royal_Air_Maroc-World.html,Avoid Avoid Avoid,Date of travel: July 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"I will make it short. This was the worst travel experience I have ever had:

I was traveling from ""Nador Morocco"" to ""Oslo Norway"" with a flight change in ""Brussels"". Traveled with RAM from Nador to Brussels. Ended up with:

1. RAM was delayed for 6 hours due to lack of capacity (Did not have enough airlines, all planes were on the air)

2. Bad service experience from the airline in terms of info and communication
3. Lost my plane from Brussels to Oslo due to the RAM delay
4. Did not receive any coverage or support from the airline in view of the costs involved in the delay
5. Both I and my insurance company could not get in touch with the airline after that.

This is one of the huge number of reviews and challenges people have had with RAM. Take that as a tip from me, do not travel with this airline.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e8/24/default-avatar-2020-60.jpg,https://www.tripadvisor.com/Profile/147jalalk,Jalal K wrote a review Jul 2020,Jalal K,,6 contributions,,Nador - Brussels,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r760976428-Royal_Air_Maroc-World.html,The worst travel  experience!,Date of travel: August 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"They have cancel my flight, call to be rebooked as my son his sick, they have been telling  there's  nothing they can do. Even in different  flights.  I have to wait for 60 days. Term and condition  was full refund will be made, but i called for the refund, the customer  service said no refund only voucher to be use in air maroc only",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e3/6a/default-avatar-2020-47.jpg,https://www.tripadvisor.com/Profile/amourduprochain,C.grace wrote a review Jul 2020,C.grace,,1 contribution,,Kinshasa - London,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r760867988-Royal_Air_Maroc-World.html,Very bad air lines,Date of travel: June 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Worst airline in everyway.
My wife and I asked the person in registration to make sure that our seats are next to each other which he confirmed.
One in the plane we found out that we are separated by 2 seats and asked crew regarding the matter. They refused to find us 2 seats together stating that it is prohibited due to circumstances.
Food was horrible, people removing masks...",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f4/5d/default-avatar-2020-32.jpg,https://www.tripadvisor.com/Profile/Omarsqualli,Omar squalli wrote a review Jul 2020,Omar squalli,,2 contributions,1 helpful vote,Casablanca - Dubai,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r760634566-Royal_Air_Maroc-World.html,Casa - Dubai,Date of travel: July 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"We have been requesting a refund our April 3 scheduled flight since March. For several months they refused. Then we filed a complaint with the US FTC. By us law, if the airline cancels the flight, they must reimburse us. Then they agreed to a refund and asked us to mail our bank account information. We refused for security reasons and asked for a check or credit back to credit card. They have not responded at all for nearly 2 months.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ed/00/default-avatar-2020-4.jpg,https://www.tripadvisor.com/Profile/jeperrot,Jeperrot wrote a review Jul 2020,Jeperrot,,1 contribution,,New York City - Casablanca,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r760276763-Royal_Air_Maroc-World.html,"Violation of US law in denying refund, requested we email them our bank account information",Date of travel: April 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"They just cheat my money. I booked three tickets of the same route, all of them are cancelled but  no refund at all. Very bad customer service.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f0/9f/default-avatar-2020-16.jpg,https://www.tripadvisor.com/Profile/959angl,Ang L wrote a review Jul 2020,Ang L,,1 contribution,,New York City - Langfang,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r759757671-Royal_Air_Maroc-World.html,Avoid this airline as much as you can!,Date of travel: June 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"These folks are the worst on the planet for customer service. They are also thieves. They cancelled my flight with no refund. They have provided me with a voucher that doesn't include any instructions on how to use it. And when reaching out to them for explanation. They never respond. These people are the worst and if you ever decide to travel with them you are committing a big mistake. If you ever decide to travel to Morocco, I highly recommend using European airline.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e2/a7/default-avatar-2020-44.jpg,https://www.tripadvisor.com/Profile/kevintY3582UT,kevin t wrote a review Jul 2020,kevin t,,9 contributions,,Boston - Casablanca,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r759677663-Royal_Air_Maroc-World.html,You are committing a big mistake to book with this airline!,Date of travel: July 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Their safar flyer data center is probably screwed up. I had close to 100,000 miles and it is now showing 0. I have contacted them but so far no response. Will keep all informed, but every member should check their account.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/de/e7/default-avatar-2020-37.jpg,https://www.tripadvisor.com/Profile/RAMvictim,RAMvictim wrote a review Jul 2020,RAMvictim,"Washington DC, District of Columbia",11 contributions,23 helpful votes,Washington DC - Casablanca,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r758810098-Royal_Air_Maroc-World.html,Still the worst service,Date of travel: August 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
food is bad to me. but the crew is helping and being nice to the passengers. there is no major concern,https://media-cdn.tripadvisor.com/media/photo-t/1b/7d/5d/54/owlfinn.jpg,https://www.tripadvisor.com/Profile/Lowell-Fin,Finds_posts wrote a review Jun 2020,Finds_posts,"Jakarta, Indonesia",248 contributions,180 helpful votes,Lisbon - Casablanca,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r758275217-Royal_Air_Maroc-World.html,fine,Date of travel: July 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
If you happen to be one of those people who has been denied a refund by Royal Air Maroc for a cancelled flight then here is something you can try. If you paid for your flight using a VISA then you can claim a Chargeback from your bank. You will need to demostrate that you have requested a refund from the airline and have written proof that they are refusing to pay. If your bank approves the Chargebank then this will appear as a credit on your bank account and a deficit on Royal Air Maroc's bank account !!!! Good luck,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f4/5d/default-avatar-2020-32.jpg,https://www.tripadvisor.com/Profile/RAM_is_terrible,RAM is terrible wrote a review Jun 2020,RAM is terrible,"Birr, Ireland",2 contributions,3 helpful votes,Casablanca - Niamey,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r758055597-Royal_Air_Maroc-World.html,VISA Chargeback,Date of travel: March 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Just outright terrible staff and customer service. Due to Covid all flights were suspended since March 2020, (understable ofcourse). Refund of ticket price? -Impossible. But they did promise to allow cost-free changing of ticket dates. Only trick; they respond literally 7 to 12 days late with an unsigned copy/paste template with whatever excuse in their mind. My first request was a flight on the 28th May: Not possible, then requested a flight on the 6th of June: Impossible. and then a flight on the 16th of June and they took 12 days to respond!! Just to say that i need to pay the difference in price between. Obviously, by that time the requested dates were not available anymore and the first date available would be 04 July 2020!!! DISGUSTING company, Terrible staff with no morals whatsoever!!!",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e8/24/default-avatar-2020-60.jpg,https://www.tripadvisor.com/Profile/QueTal-123,Jason wrote a review Jun 2020,Jason,"London, United Kingdom",2 contributions,1 helpful vote,Casablanca - Brussels,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729136-r757420196-Royal_Air_Maroc-World.html,Worst Customer Service imaginable - Covid,Date of travel: June 2020,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
