Title,Image,Avatar_URL,crvsd,ui_header_link,default,phmbo,phmbo1,dmrsr,dmrsr2,dmrsr3,qwuub_URL,qwuub,tehyy,xcjrc,Rating
"good food,not noisy ,not crowded helpful crew.the new line provide new type of plane with new services",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f0/48/default-avatar-2020-15.jpg,https://www.tripadvisor.com/Profile/nourhane701,Nourhan E wrote a review Dec 2019,Nourhan E,United States,29 contributions,7 helpful votes,Cairo - Washington DC,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731945372-EGYPTAIR-World.html,comfort trip,Date of travel: November 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"Copenhagen-Cairo flight, December 9th, 2019

Flight summary:

Carrier: Egypt air
Equipment: Airbus 320-200
Flight number: MS760
Destination: Cairo
Origin: Copenhagen
Duration: 4hours 15 minutes
Class: C-business class

Seating:
2+2 wide seats
Seat 9A

Staff: Very friendly and helpful from the start to the end of the flight.

Food and drinks: we were served a welcome drink before take-off. Preparation for dinner started after 1 hour after takeoff. Started with serving juice, then appetizers and finally the main course. I was offered one of three choices; pasta with fish, oven baked chicken with rice or beef stew with rice. I chose chicken. Rice had a very plain taste. It could use some spices, but chicken tasted good. Food portion was big, so if you are a big eater the food will be more than enough. Coffee, tea and soft drinks were offered. Fresh fruits were also served and I chose chocolate mousse for desert. One hour and a half before landing, we were served some muffins and offered drinks.

On the negative side: I requested to move to a seat in the first raw. I was informed that these seats were blocked and subject to availability. Then air hostess informed me later that deadhead crew will occupy these seats. For me I thought that I should be given priority over deadhead.

There was quite a number of them on the flight. Imagine about 7 of them in the front galley, where only two are usually there, which limited access to the toilet.

Personally, I felt that they moved freely and actively in the business class area which was somehow disturbing.

Seats had no individual monitors. Movies were displayed on ceiling hanging units. Even then the quality of the movie shown was very poor.

One more thing, toilet was not in the best condition. It seemed old, the toilet seat was loose. Toilet and toilet sink were stained, looked like coffee stain to me. Whether it is coffee stain or not it should look clean.

In conclusion, I flew Austrian airlines, Swiss air, Lufthansa, KLM and Turkish airlines in business class to Cairo and I can say that Egypt air is better than some of the European Airlines. It was a good experience and I enjoyed my flight.

This review is based on my own personal experience.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e2/4a/default-avatar-2020-42.jpg,https://www.tripadvisor.com/Profile/140salahf,Salah Farag wrote a review Dec 2019,Salah Farag,"Umeå, Sweden",122 contributions,50 helpful votes,Copenhagen - Cairo,International,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731932060-EGYPTAIR-World.html,Enjoyable business class experience,Date of travel: December 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"Cairo airport has so tight security that you go through the same checks (bags, shoes, belts) with 30m of each other. Savvy travellers know not to put things back but as first-time travellers to Cairo, we went through this rigmarole each time we went through Cairo. I am grateful for this security but within 30m of each checkpoint?

We travelled as a tour group and all of us were seated separately from our spouses/travelling partners even though we checked in together. However, it did give us the opportunity to get to know other tour members.

We did a Cairo-Luxor, Aswan-Abu-Simbel and Cairo-Amman on Egypt Air. As flights were short, we were given a small snack (biscuits) and a drink. Leg room was tight.

All flights left and arrived on time. Service was perfunctory.",https://media-cdn.tripadvisor.com/media/photo-t/11/58/26/1e/love-life-sydney.jpg,https://www.tripadvisor.com/Profile/Love_Life_Sydney,Love_Life_Sydney wrote a review Dec 2019,Love_Life_Sydney,"Sydney, Australia",2265 contributions,859 helpful votes,Cairo - Luxor,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731904427-EGYPTAIR-World.html,Short Internal Flights,Date of travel: October 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
2 bags allowed plus carry on. Comfortable flight . Staff were nice and helpful. Alcohol not served but allowed on flight. Comfortable flight. No delays but there was a delay on my way back from Frankfurt to Cairo on the same airline.,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/df/2b/default-avatar-2020-39.jpg,https://www.tripadvisor.com/Profile/nancymE9993RP,Nancy M wrote a review Dec 2019,Nancy M,"London, United Kingdom",8 contributions,2 helpful votes,Cairo - Paris,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731892713-EGYPTAIR-World.html,Comfortable ,,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
One of the best flights to travel on excellent service delicious food and comfortable and there was no delay,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ed/ce/default-avatar-2020-7.jpg,https://www.tripadvisor.com/Profile/fadwafarouk,fadwafarouk wrote a review Dec 2019,fadwafarouk,United Arab Emirates,79 contributions,58 helpful votes,Dubai - Cairo,International,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731882675-EGYPTAIR-World.html,Excellent flight,Date of travel: November 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"Good flight in new airplane.
Enough space for legs.
Good inflight service by friendly personnel.
On time.
Check-in only at the airport.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e2/a7/default-avatar-2020-44.jpg,https://www.tripadvisor.com/Profile/danielpauldima,Daniel Paul wrote a review Dec 2019,Daniel Paul,"Helsinki, Finland",76 contributions,50 helpful votes,Rome - Cairo,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731859736-EGYPTAIR-World.html,Good flight to and from Cairo,Date of travel: August 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
"What a disappointment to fly with Egypt AirCounting connecting flights, we had 4 flights with Egypt Air. Not one of our flights departed on time.  All our flights departed between 45 minutes and an hour late.  Toilets on all the flights were disgusting to say the least!Male staff on the flights back from Amsterdam to Johannesburg were unfriendly and it felt like they had this attitude that they were doing you a favour to serve you.  Female staff was much more helpful even though they also did not overflow with friendlyness.  Our long haul flight back was awful, the plane was so old that it still had ashtrays in the arm rests of the seats.  There was no individual entertainment screens, the plane only had a few screens all over, the only on board film was Dumbo.  There was no other entertainment on board..The food was OK.By choice, we will never fly Egypt air again..",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/eb/a3/default-avatar-2020-38.jpg,https://www.tripadvisor.com/Profile/Prente,Prente wrote a review Dec 2019,Prente,,7 contributions,1 helpful vote,Johannesburg - Amsterdam,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731856192-EGYPTAIR-World.html,Worst flights we ever had,Date of travel: August 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
It was a very nice short trip. The attendants were nice but a little conceited! The food was wonderful.,https://media-cdn.tripadvisor.com/media/photo-t/0d/31/99/93/mohamed-y.jpg,https://www.tripadvisor.com/Profile/MohamedY1148,Mohamed Yehia wrote a review Dec 2019,Mohamed Yehia,"Alexandria, Egypt",86 contributions,15 helpful votes,Cairo - Athens,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731838296-EGYPTAIR-World.html,Very Nice,Date of travel: September 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
It was one of the best trips I experienced in a while. The plan was super clean and the staff was amazing and very friendly. They grabbed my attention with the ancient Egyptian theme of the safety announcement videos. The meal was good and delicious. The seats were so comfy. I enjoyed this trip very much.,https://media-cdn.tripadvisor.com/media/photo-t/03/ab/09/31/mfarid2009.jpg,https://www.tripadvisor.com/Profile/mfarid2009,mfarid2009 wrote a review Dec 2019,mfarid2009,"Cairo, Egypt",213 contributions,84 helpful votes,Cairo - Frankfurt,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731836999-EGYPTAIR-World.html,Very comfortable flight and great service!,Date of travel: July 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"Egyptair always the best when traveling from Cairo to any other destination, very good service, very good everything, new plane, extremely excellent seats specially for someone big and tall, but ... as always (which is strange) not that good on flight back from Dubai to Cairo, service is very good but, bad seats, bad land services on gate",https://media-cdn.tripadvisor.com/media/photo-t/1c/0a/8a/e9/caption.jpg,https://www.tripadvisor.com/Profile/Temoprince,Temo 🤓 wrote a review Dec 2019,Temo 🤓,"Cairo, Egypt",18 contributions,40 helpful votes,Cairo - Dubai,International,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731812288-EGYPTAIR-World.html,The best ever,Date of travel: November 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"new aircraft, business seats are flat bed.
was very comfortable and cabin crew were extremely helpful",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e6/ea/default-avatar-2020-54.jpg,https://www.tripadvisor.com/Profile/732maik,Mai K wrote a review Dec 2019,Mai K,"Milos, Greece",16 contributions,1 helpful vote,Dubai - Cairo,International,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731753490-EGYPTAIR-World.html,great aircraft and service,Date of travel: December 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"We had an enfant ,his ticket should allow him to have a bag up to 23 kilo and cabin bag up to 10 kilo according to air Egypt office in Cairo.but the ground staff said no ,we had to pay for execc luagge fee.ground staff were not helpful and miserable.on the contrary to the cabin crew they were helpful, cheerful and polite,the help us in carrying hand luggage,and putting the baby in his cot.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e4/2d/default-avatar-2020-48.jpg,https://www.tripadvisor.com/Profile/nasrqueensway53,nasrqueensway53 wrote a review Dec 2019,nasrqueensway53,"Cairo, Egypt",11 contributions,25 helpful votes,London - Cairo,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731752967-EGYPTAIR-World.html,"Terrebale treatment from ground staff, excellent from air hostess.",Date of travel: October 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
"Flight was delayed from Sharm el sheikh to Cairo, so EgyptAir sent us via Addis Ababa.. There was absolutely no communication between the staff at the airport and passengers! Disappointing airline..",https://media-cdn.tripadvisor.com/media/photo-t/18/93/51/40/humairacassim.jpg,https://www.tripadvisor.com/Profile/humairacassim,Humaira C wrote a review Dec 2019,Humaira C,"Johannesburg, South Africa",9 contributions,2 helpful votes,Cairo - Johannesburg,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731751592-EGYPTAIR-World.html,Totally unorganized,Date of travel: April 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
Excellent services.  Very friendly and professional staff. Check in was very smooth and transit in Cairo airport had several shopping options .  Spacious chairs. If it matters to you be aware that there was no alcohol served on board.,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ec/3d/default-avatar-2020-1.jpg,https://www.tripadvisor.com/Profile/koraiem,koraiem wrote a review Dec 2019,koraiem,,19 contributions,36 helpful votes,Berlin - Dubai,International,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731749610-EGYPTAIR-World.html,Excellent airlines,,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
It was comfortable in the space but the meals was not nice and the long way to dar el salam then to nairobi it was like bus and no nice movies just old  .,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e9/bb/default-avatar-2020-65.jpg,https://www.tripadvisor.com/Profile/A_hossny,Abd el hamid hossny wrote a review Dec 2019,Abd el hamid hossny,,7 contributions,,Cairo - Nairobi,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731735363-EGYPTAIR-World.html,COMFORTABLE,Date of travel: November 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
"Avoid. Sloppy. Passengers are treated as if they are an inconvenience, The flight was however cheap.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e4/ca/default-avatar-2020-51.jpg,https://www.tripadvisor.com/Profile/PatsoJohannesburg,PatsoJohannesburg wrote a review Dec 2019,PatsoJohannesburg,"Johannesburg, South Africa",79 contributions,55 helpful votes,Moscow - Cairo,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731729756-EGYPTAIR-World.html,Avoid,Date of travel: September 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
"The aircraft was an Airbus A330. Good legroom in Economy class. Comfortable seats. The Inflight Entertainment screen had a range of viewing choices. Audio and video worked well. Food provided was good, in terms of both quality and quantity. Amenity kit, pillow and blanket were provided. The USB charger at each seat was very useful. Efficient cabin crew, although could be friendlier. Toilets in OK shape. Very smooth landing and timely departure and arrival. Overall, a pleasant flight, with good value for money, and can be recommended. Will be happy to fly this airline again.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ef/32/default-avatar-2020-12.jpg,https://www.tripadvisor.com/Profile/Hungry-hulo,Hungry-hulo wrote a review Dec 2019,Hungry-hulo,"Mumbai, India",23 contributions,11 helpful votes,Cairo - Mumbai,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731723665-EGYPTAIR-World.html,Enjoyable flight from Cairo to Mumbai,Date of travel: November 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"There isn’t a first class on EgyptAir. Business class was so nice compared to the chaos in coach. The food wasn’t that good, seems like what they served other passengers with a few extras. And they ran out of my first entree choice. The airport lounges in Egypt, Jordan & NYC were nothing compared to other airlines. I believe they used Swiss Airs lounges. I’m not sure. Only good thing was it was quiet in there.
In general, the cost of business class was high but was worth the comfort, space & less people. Good decision for me.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ed/00/default-avatar-2020-4.jpg,https://www.tripadvisor.com/Profile/162adelet,Adele T wrote a review Dec 2019,Adele T,,11 contributions,6 helpful votes,New York City - Cairo,International,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731719328-EGYPTAIR-World.html,Flights were alright; nothing special,Date of travel: March 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
The flight attendants were very cooperative. The airplane was comfortable. and the meals served were very tasty,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e7/7b/default-avatar-2020-56.jpg,https://www.tripadvisor.com/Profile/Mohamed1Salem1,Mohamed Salem wrote a review Dec 2019,Mohamed Salem,"Mississauga, Canada",56 contributions,52 helpful votes,Toronto - Cairo,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731718023-EGYPTAIR-World.html,Very Comfortable,Date of travel: December 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"All Internal Flight has to go through Cairo Airport, even from Aswan to the Red Sea, and The timing is awful as you can't connect unless you loss a day in Cairo. also internal flight prices are more expensive than Europe  for some reason.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f0/9f/default-avatar-2020-16.jpg,https://www.tripadvisor.com/Profile/904moee,Moe E wrote a review Dec 2019,Moe E,"Alberta, Canada",16 contributions,4 helpful votes,Cairo - Aswan,Domestic,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731717139-EGYPTAIR-World.html,bad planning and scheduling,Date of travel: March 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
Egypt Air Flight very professional and comfortable. Staff were welcoming and friendly. The flight left and arrived on time.,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e6/ea/default-avatar-2020-54.jpg,https://www.tripadvisor.com/Profile/oggytravellers,john tubridy wrote a review Dec 2019,john tubridy,,16 contributions,17 helpful votes,Cairo - Luxor,Domestic,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731682199-EGYPTAIR-World.html,Couple of short internal flights in Egypt,Date of travel: December 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"Felt like a bus trip: old seats, no media entertainment, no coffee when asked.
Realy not a Skyteam worth flight.",https://media-cdn.tripadvisor.com/media/photo-t/18/70/8e/04/stien-d.jpg,https://www.tripadvisor.com/Profile/StienD,Stien wrote a review Dec 2019,Stien,"Flanders, Belgium",12 contributions,3 helpful votes,Cairo - Brussels,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731675785-EGYPTAIR-World.html,Old fashioned airplane,Date of travel: November 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_20
"service was very good
staff needs to be good looking for both economy and business
amenities should be increased or like the ones in business
mic in port needs to be fixed
space legs must be increased to allow the person in front lean his/her chair backward
mother's with babies should be put at a place where are babies are cuz it is hard for other to take their rest
but at the end everything was slightly good",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ef/32/default-avatar-2020-12.jpg,https://www.tripadvisor.com/Profile/25164584,25164584 wrote a review Dec 2019,25164584,,3 contributions,5 helpful votes,Abu Dhabi - Cairo,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731667461-EGYPTAIR-World.html,was good but amenities must be more,Date of travel: July 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
The trip was from Cairo to Abu dhabi in 26 Nov at a big plane very comfortable places and food very good,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e3/6a/default-avatar-2020-47.jpg,https://www.tripadvisor.com/Profile/sfikhair,sfikhair wrote a review Dec 2019,sfikhair,"Abu Dhabi, United Arab Emirates",30 contributions,9 helpful votes,Cairo - Abu Dhabi,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731660078-EGYPTAIR-World.html,Very nice trip,Date of travel: November 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"The plane was very modern and well equipped.
Entertainment system was easy to navigate. However, the entertainment program had little variety, especially movies,
Like always, no alcohol on board, which I find annoying.
Online check in is a jock. You still have to stand in a long line, together with all others.
Food choice, like always: meat or chicken. Never changes with Egyptair.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ea/b2/default-avatar-2020-69.jpg,https://www.tripadvisor.com/Profile/Gamal_Mik,Gamal_Mik wrote a review Dec 2019,Gamal_Mik,"Cairo, Egypt",167 contributions,75 helpful votes,Cairo - Dubai,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731658636-EGYPTAIR-World.html,only a few details missing,Date of travel: November 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
Food and service very good. In flight entertainment was of poor quality. Had to push the ear piece hard to my ear to hear any sound.,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e2/11/default-avatar-2020-41.jpg,https://www.tripadvisor.com/Profile/nickgagen,nickgagen wrote a review Dec 2019,nickgagen,"London, United Kingdom",2 contributions,,London - Baghdad,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731649187-EGYPTAIR-World.html,"Comfortable with very nice food, but poor quality in flight entertainment",Date of travel: October 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
"The plane was new (Boeing 787-9), the seats were comfortable , and with good space for the legs,(even for 185 cm tall man)  the in flight  entertainment  was very good with tons of movies and programs to choose from, and live TV channels, the monitor is on the back of the seat in-front of you",https://media-cdn.tripadvisor.com/media/photo-t/19/70/d5/17/ayman11111.jpg,https://www.tripadvisor.com/Profile/Ayman11111,Ayman wrote a review Dec 2019,Ayman,,26 contributions,14 helpful votes,Cairo - Paris,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731648419-EGYPTAIR-World.html,"New plane, good food",Date of travel: August 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"Smooth flight from Cairo de Amman. Friendly staff, new planes and good food for such a short flight. I would recommend Egyptair.",https://media-cdn.tripadvisor.com/media/photo-o/0f/a0/9b/2a/lorrane-c.jpg,https://www.tripadvisor.com/Profile/lorranec630,Lorrane C wrote a review Dec 2019,Lorrane C,,147 contributions,84 helpful votes,Cairo - Amman,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731645132-EGYPTAIR-World.html,Smooth flight,Date of travel: November 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
The brand new A220 - 300 in Egypt Air livery really looks like the Horus and by the way is a fantastic aircraft. I enjoy flying by Egypt Air even more now.,https://media-cdn.tripadvisor.com/media/photo-t/0b/e6/be/b8/fritzup.jpg,https://www.tripadvisor.com/Profile/fritzup,fritzup wrote a review Dec 2019,fritzup,"Vienna, Austria",18 contributions,4 helpful votes,Cairo - Vienna,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731642456-EGYPTAIR-World.html,"I love Boeing 737, but A 220 - 300 I love even more",Date of travel: November 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"The flight was part of a charter deal. We liked Egypt as a hollyday destination and will probably visit the country again, but not with EgyptAir if we have alternatives.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/eb/6d/default-avatar-2020-19.jpg,https://www.tripadvisor.com/Profile/perlasse,perlasse wrote a review Dec 2019,perlasse,"Oslo, Norway",28 contributions,9 helpful votes,Oslo - Sharm El Sheikh,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731637289-EGYPTAIR-World.html,Avoid if possible,Date of travel: December 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_20
"Actually had 4 flights with Eygptair, Toronto to Cairo, Cairo to Aswan, Luzor to Cairo and Cairo to Toronto. The oversea flights were very good, decent meals for an airplane, courtesty pillows, blankets, slippers, ear phones and a few toiletries. Especially appreciated the fact they used real cutlery and washable dishes (as much as possible). All 4 flights were on time. Very pleased",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e5/66/default-avatar-2020-53.jpg,https://www.tripadvisor.com/Profile/250luciah,Lucia H wrote a review Dec 2019,Lucia H,"Kitchener, Canada",24 contributions,7 helpful votes,Toronto - Cairo,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731629104-EGYPTAIR-World.html,Great flight,Date of travel: November 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
﻿"On my way to Dubai everything was excellent, the plane was super new and has all entertainment facilities, the cabin crew was very friendly and professional, they left excellent impression on us, however in my way back to Cairo my flight was not as good as that one, the plane was very old, no entertainment at all, the crew was still amazing and friendly yet sitting in airplane seat for 4 hours doing nothing was kind of torturing to passengers, these old flights she not be flying no more",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e9/60/default-avatar-2020-64.jpg,https://www.tripadvisor.com/Profile/114ayats,Ayat S wrote a review Dec 2019,Ayat S,"Cairo, Egypt",2 contributions,4 helpful votes,Cairo - Dubai,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731627964-EGYPTAIR-World.html,My return flight,Date of travel: November 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"We were pleasantly surprised - new airplane, ok food as far as airplane meals go, pillows, blanket and amenity kit (socks, eye mask, headphones, toothbrush & toothpaste and pen) were all given out. While the service was a bit lacking in warmth, it was available. The entertainment could have had a few more English options, or at least offer subbed versions of the foreign films (reading subtitles gets old fast).
We felt that the the flight met our expectation for the price we paid.
The return flight on December 4th, 2019 was the same - I was a bit upset that they didn’t switch the entertainment options from November to December.",https://media-cdn.tripadvisor.com/media/photo-t/25/d8/0b/5e/elka67.jpg,https://www.tripadvisor.com/Profile/elka67,Eleonor Konviser wrote a review Dec 2019,Eleonor Konviser,"East Brunswick, New Jersey",147 contributions,7 helpful votes,New York City - Cairo,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731626776-EGYPTAIR-World.html,JFK to Cairo Nov 23 Great flight for the Money,Date of travel: December 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"I had a flight from Cairo to Moscow by Egyptair 17 October 2019, the service was excellent from ground staff and cabin crew; this changed my idea about this airlines and i can say that it's really one of the best airlines in the Middle East as it has improved a lot.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ea/2e/default-avatar-2020-67.jpg,https://www.tripadvisor.com/Profile/55ahmedf,Ahmed F wrote a review Dec 2019,Ahmed F,"Dubai, United Arab Emirates",44 contributions,66 helpful votes,Cairo - Moscow,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731626575-EGYPTAIR-World.html,Great service ,,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
I always use EGYPTAIR flying between Cairo and London Heathrow and always great service good food and polite staff,https://media-cdn.tripadvisor.com/media/photo-t/21/6f/7e/40/claire918.jpg,https://www.tripadvisor.com/Profile/ClairE918,Clair E wrote a review Dec 2019,Clair E,,6 contributions,3 helpful votes,Cairo - London,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731626053-EGYPTAIR-World.html,Always have a great flight and service with EGYPTAIR,Date of travel: November 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"The flight was slightly delayed due to low tyre pressure requiring one of the tyres to be changed: we did not have to disembark, but it made up most of the time en route. A full plane but service of meals and drinks quick and efficient. The seafood meal, which I had prebooked for no extra charge, was excellent, really tasty. I do not have legroom problems on any plane as I am short.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e2/a7/default-avatar-2020-44.jpg,https://www.tripadvisor.com/Profile/apademek,apademek wrote a review Dec 2019,apademek,"Oxford, United Kingdom",19 contributions,11 helpful votes,Cairo - London,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729067-r731625482-EGYPTAIR-World.html,Seafood meal,Date of travel: November 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
