Title,Image,Avatar_URL,crvsd,ui_header_link,default,phmbo,phmbo1,dmrsr,dmrsr2,dmrsr3,qwuub_URL,qwuub,tehyy,xcjrc,Rating
The only let down was the check in experience when NAS staff messed about. The flight itself was as usual very good.,https://media-cdn.tripadvisor.com/media/photo-t/14/55/29/4f/safariafficionado.jpg,https://www.tripadvisor.com/Profile/Safariafficionado,Safariafficionado wrote a review Dec 2019,Safariafficionado,"Kampala, Uganda",3100 contributions,490 helpful votes,Entebbe - Addis Ababa,Africa,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r735724315-Ethiopian_Airlines-World.html,Smooth sailing from Entebbe to Addis,Date of travel: November 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"Lost luggage. Tracker on bag shows luggage should be here, but no sign of it. Ethiopian airlines inefficient and I fear luggage has been stolen. I do not recommend you fly this airline.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e3/6a/default-avatar-2020-47.jpg,https://www.tripadvisor.com/Profile/GinaDraga,Draga wrote a review Dec 2019,Draga,,1 contribution,3 helpful votes,Lisbon - Harare,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r734828728-Ethiopian_Airlines-World.html,Don’t fly Ethiopian airlines,Date of travel: December 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
The flight was very decent between sa and addis abba.the leg between addis and kl was not great at all.the plane is old and the food on both legs was little below average,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ee/68/default-avatar-2020-9.jpg,https://www.tripadvisor.com/Profile/yusufh312,Hans wrote a review Dec 2019,Hans,,10 contributions,14 helpful votes,Johannesburg - Kuala Lumpur,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r734812772-Ethiopian_Airlines-World.html,Flight,Date of travel: December 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
"I've used Ethiopian Airways twice in November. The first was a flight from Brussels via Addis to Johannesburg, the second a flight from Johannesburg to Addis return. Both times the service was excellent. The flight from Brussels to Addis more comfortable than from Addis onward (nearly all intra-African planes are much less comfortable in my experience).
The airport in Addis is going through expansion - so travellers suffer, particularly when changing plane.
The duty free is a joke.
On the return flight we encountered a problem, tried to contact the airline's customer care service, but it doesn't seem to exist. Bad marks for an airline on the way up to become the best in Africa.",https://media-cdn.tripadvisor.com/media/photo-t/01/2e/70/83/avatar004.jpg,https://www.tripadvisor.com/Profile/293alastairt,Alastair T wrote a review Dec 2019,Alastair T,"Johannesburg, South Africa",35 contributions,34 helpful votes,Johannesburg - Addis Ababa,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r734736888-Ethiopian_Airlines-World.html,"Great airline, great staff, awful airport",Date of travel: November 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
"The planes are all new or fairly new - in good condition. The staff are very friendly, and remarkably efficient. The only let down is the lack of facilities at Addis Ababa airport - the airport appears to be constantly busy, and effective, in that you get to the plane you are supposed to get to, but there is a shortage of cafes and restaurants and general comfort. Just make sure you have a short transfer time!",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e5/66/default-avatar-2020-53.jpg,https://www.tripadvisor.com/Profile/Curiosity752850,Curiosity752850 wrote a review Dec 2019,Curiosity752850,,6 contributions,7 helpful votes,Gaborone - London,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r734604389-Ethiopian_Airlines-World.html,Good value,Date of travel: December 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"Ethiopian Airlines provides newer planes, comfortable seats, and a kind competent staff, but only fair food, and on our flight, only one working bathroom. A second business class bathroom was out of order. But the real issue is that we paid for business class seats to ensure we would be provided services that are often taken for granted, in the expectation that – as experienced fliers – problems will occur. We were on an 8-day aid mission to Uganda starting December 16 and there were long dusty days ahead when we landed.  As we expected…of the three bags we checked in for the two hour flight from Addis Ababa to Entebbe, somehow only two bags came out of the conveyor belt.  Not only did the airline lose his luggage, which took hours to curate and spray with insecticide to avoid malaria on our rural journey, but we counted seven others in the cramped luggage services office filling out lost luggage forms on the same flight.  We stayed three more hours at the Entebbe airport for the next flight, thinking it might have been delayed, but it wasn’t on the flight either. And after four calls over the next two days, there was no sign of the bag and we had to move on. Needless to say, luggage services at the Entebbe airport (run by contractor NAS for all airlines servicing the airport) was quite unconcerned about out loss. There is no automation to record luggage inventory, everything is done manually in multiple ledger books, and research takes a lot of time. We completed our challenging journey with a group of 20 others, changing hotels every day and visiting gorgeous vistas contrasted with dirt poor poverty throughout the country. Upon return to the capital city, Kampala, we checked with NAS and were told that the luggage had been found and was being held at the airport.  But we arrived at the airport    (5 hrs earlier than our return flight because we know they are incompetent) to find that the luggage indeed been found after five days but then sent to our first hotel in Kampala, two hours away. We received delivery of the bag to our flight with 15 minutes to spare before boarding.  Total time spent waiting to track lost luggage? 5 hours.  So to recap we arrived / landed in Entebbe, Uganda on Dec 14 and received our luggage on Dec 23 just in time for our trip back to USA... (so all new clothes had to be acquired for the rural trekking in Uganda.) yes we did file a clein and will wait to see if it is honored for the expense of the clothing . The wasted time cannot be repaid. Wonder what it’s like for economy customers ? PS. I’m a star alliance 2.5 million miler traveler and Ethiopian Airlines should not be a member of Star Alliance with its manual ledger luggage accounting system.",https://media-cdn.tripadvisor.com/media/photo-s/01/2a/fd/9f/avatar.jpg,https://www.tripadvisor.com/Profile/marcopolopaloalto,marcopolopaloalto wrote a review Dec 2019,marcopolopaloalto,"Palo Alto, California",1056 contributions,341 helpful votes,Addis Ababa - Entebbe,Africa,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r734580948-Ethiopian_Airlines-World.html,"Good fly staff, food is decent, seats comfortable  - lost luggage ",Date of travel: December 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Apart from a totally undecent and more than chaotic transfer area / baggage security check! (shoes off) at Addis Ababa airport (never witnessed anything alike ... hundreds of people trying to catch the line with a bit of movement, one on top of the other almost - 3 lines only, people shouting to catch their connecting flight .... )
.... plus
there is NO business class service for boarding the 2nd leg to Mahé, on top unclear which door to stand in line - topped with unfriendly personell.
Below any minimum standard even for Africa.

Better inside the airplane though - to be fair.",https://media-cdn.tripadvisor.com/media/photo-t/04/a6/00/a1/d-a.jpg,https://www.tripadvisor.com/Profile/324da,D A wrote a review Dec 2019,D A,"Vienna, Austria",15 contributions,36 helpful votes,Addis Ababa - Victoria,Africa,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r734384278-Ethiopian_Airlines-World.html,no business class service at airport for 2nd leg Addis Ababa - Victoria/Mahé,Date of travel: December 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"I was again impressed by the quality of my flight from Addis Adaba to Nairobi, Kenya. Everything was just quite good. The flight attendants were friendly and polite.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f4/d0/default-avatar-2020-33.jpg,https://www.tripadvisor.com/Profile/africanman_840,africanman_840 wrote a review Dec 2019,africanman_840,"Nairobi, Kenya",4097 contributions,238 helpful votes,Addis Ababa - Nairobi,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r734250688-Ethiopian_Airlines-World.html,An excellent experience,Date of travel: December 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
I really enjoyed the flight. The business class is OK and the service is fine. Entertainment needs to be improved.,https://media-cdn.tripadvisor.com/media/photo-t/16/57/38/7f/caption.jpg,https://www.tripadvisor.com/Profile/Lmz2750,Lmz2750 wrote a review Dec 2019,Lmz2750,"New York City, New York",178 contributions,87 helpful votes,Washington DC - Goma,International,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r734151561-Ethiopian_Airlines-World.html,A good company,Date of travel: December 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"Please do yourself a favor. DO NOT FLY Ethiopian Airlines. I have experience the worse customer service from this company. They lost my luggage, and they are refusing to help me in any way. The fly from Houston was delay three hours because they their checking in process was very disorganize.

I have called their customer service/call center multiple times, and they are incompetent, and unwilling to help.

This airline has ruined my vacation because instead of enjoying my time on my cruise, I have been wasting my time trying to locate my bag. I have no clothes, shoes, medicine, and I am furious about this entire issue. They don't care, they don't event compensate you for lost luggage like most great airlines do like United, American Airlines, E.T.C.

Please save yourself some trouble and dispare, book your fly with a different airline.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ea/2e/default-avatar-2020-67.jpg,https://www.tripadvisor.com/Profile/Ambassador283338,Ambassador283338 wrote a review Dec 2019,Ambassador283338,,1 contribution,2 helpful votes,Houston - Hong Kong,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r734114290-Ethiopian_Airlines-World.html,They lost my bag and they are unwilling to help me,Date of travel: December 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Avoid this airline - even if you have to pay a few hundred extra dollars to fly on another. I recently flew more than 30 hours on Ethiopian and my impression is that they fall well below standards I have experienced with other airlines. Service was curt and occasionally rude and sometimes racist - during a layover I was filling in an immigration card that had been handed out and a flight attendant walked over, closed my table without asking and then told me there would be 'plenty of time later' to fill in my card later. Why hand out the cards so then??? A number of times when I got up to use the washroom or to get something to drink I was shooed back to my seat - why treat paying customers this way? The food was abysmal - the most processed food I've ever eaten on a flight. I asked for 'chicken' and received some meatballs tasking like styrofoam in goo and dry, rubbery pasta. This was served to us twice on a single flight! Seats were small and my neighbours were in my space for most of the flight. Entertainment system had very limited options. Boarding was chaotic because the flight attendants insisted on taking up most of the prime overhead storage space for their large carry-ons and then leaving it for the passengers to fight it out over the remaining space.

Current levels of service and comfort leave much to be desired.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f1/42/default-avatar-2020-20.jpg,https://www.tripadvisor.com/Profile/Jumeirah_Jack,Jay A wrote a review Dec 2019,Jay A,"London, United Kingdom",7 contributions,9 helpful votes,Toronto - Addis Ababa,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r734046168-Ethiopian_Airlines-World.html,Ghastly!,Date of travel: December 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"Being a new experience flying with Ethiopian, I was a bit apprehensive about many things -our special dietary needs, a very short connection time between flights, etc.  Ethiopian airlines performed well in all areas- the food was good, seating space /legroom was great and inflight entertainment was great. I would recommend Ethiopian Airlines.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f6/0d/default-avatar-2020-34.jpg,https://www.tripadvisor.com/Profile/vineshr108,Vinesh R wrote a review Dec 2019,Vinesh R,"Cape Town Central, South Africa",14 contributions,16 helpful votes,Cape Town Central - Mumbai,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r733991992-Ethiopian_Airlines-World.html,Pleasant Surprise Airline,Date of travel: December 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"Ethiopian airlines though improved over the years with new aircraft and a young fleet and better quality of food on board, still has a long way to go in terms of staff training in terms of service on board.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f1/79/default-avatar-2020-21.jpg,https://www.tripadvisor.com/Profile/ramh2014,Ram H wrote a review Dec 2019,Ram H,"Lagos, Nigeria",56 contributions,57 helpful votes,Lagos - Mumbai,International,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r733866984-Ethiopian_Airlines-World.html,Regular Holiday and Leisure Trip to india,,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"My experience with this airline left very little to be desired. I don't think I'm an unreasonable person, and I seldom write reviews but I thought it prudent to share my experience so that future consumers will be well informed in the future when deciding what airline to use. My siblings traveled with Ethiopian Airlines to Ghana only to realize upon landing that none of their bags made it. As frustrating and disappointing that is, we took it in stride and set out to start the arduous, often frustrating process to find the bags. Staff at Ethiopian Airlines proceeded to give us the run-around, it was a relay race of person after person passing the buck with no one giving as a straight answer or being helpful in any way. After spending 6 hours talking to 8 different people from different countries we still don't know where the bags are and not a single person we spoke yo has been helpful about getting the bags to their final destination. All that is frustrating enough, but what led me to write this review is the customer service we received from the staff in New Jersey. They were rude, talking over us, and yelling. Then they proceeded to disconnect the phone while we were still talking. The guy on the phone did call back after to ask for the bag numbers, but the rudeness on the phone was uncalled for and disrespectful. I would sooner walk to Ghana than use their services again.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e2/81/default-avatar-2020-43.jpg,https://www.tripadvisor.com/Profile/740nikiq,Niki Q wrote a review Dec 2019,Niki Q,"Raleigh, North Carolina",3 contributions,3 helpful votes,Raleigh - Accra,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r733835469-Ethiopian_Airlines-World.html,Lost Baggage,Date of travel: December 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"We somehow got a  package with our cruise line, Norwegian-Spirit. We didn't know until a few days before the trip what airliines. We flew Air Canada to Montreal and then to Rome. No problems. When we left the cruise the ET flight 703 didn't leave Rome until 11 00 PM. I asked the ticket agent to check our two bags through to Houston. He said no problem. Rather bizarre. We caught the flight  and ended up the next morning catching another ET flight out of Addis Ababa.  That was to be an 8 :30 AM flight. It was about 30-45 minutes late. Then we stopped in Lome/TOGO. It was also late and we got to Houston about 8 PM. There were children running constantly in the plane and the stewardess didn't say a word. Very loud. The stewardess were nice but spoke little, if any English. By this time we had been up many hours with no sleep. At Bush no one was able to find our luggage.So we had to file a claim and those people didn't know what was going on and admited that were not fully functional. No kidding. At any rate it is now Wednesday night and not a word about the luggage. We are very unhappy with ET. Since it was the first trip they served cake and champagne to celebrate. The passengers were very loud.  A lot of issues.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e7/fe/default-avatar-2020-58.jpg,https://www.tripadvisor.com/Profile/joep791,Joe P wrote a review Dec 2019,Joe P,"Houston, Texas",128 contributions,38 helpful votes,Rome - Houston,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r733483656-Ethiopian_Airlines-World.html,Inuagual flight to Houston.,Date of travel: December 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_20
"The worst Airlines , I could not received my luggages for 5 days, I return back from my business trip with nothing.

I already paid for extra baggage , but they dont deliver them never.
Please be aware .

Bad service.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f4/20/default-avatar-2020-31.jpg,https://www.tripadvisor.com/Profile/Mhayyoo,Muhammed HAYYOO wrote a review Dec 2019,Muhammed HAYYOO,,1 contribution,1 helpful vote,Istanbul - Kinshasa,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r733381444-Ethiopian_Airlines-World.html,Addis Abeba Kinshasa Trip,Date of travel: December 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"I Once travelled with Ethiopian business class from London to adis, all was well.. but from ADIS to entebbe it was delayed. I feel the ADIS to entebbe route there are always delays reason why I take KENYA airways course it gets me to entebbe for 12am meetings.. please keep ur time table for 1130am in entebbe, otherwise I do not see why I should waste money on your business class from London to entebbe and I miss my meetings.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ef/32/default-avatar-2020-12.jpg,https://www.tripadvisor.com/Profile/Herrick_OCHOM,Herrick_OCHOM wrote a review Dec 2019,Herrick_OCHOM,"Nantes, France",1 contribution,1 helpful vote,London - Entebbe,International,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r733295674-Ethiopian_Airlines-World.html,Yes,Date of travel: January 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
"When it comes to service on the aircraft, Ethiopian Airlines does great. But all their other services, such as airport services, customer service and online services are terrible.

At the airport there’s never enough places to sit and the staff isn’t always friendly! That being said they have improved greatly over the years and have WiFi everywhere.

By biggest problem is that the airlines adds destinations and stops. For example, on my way to Malawi, we stopped off in Congo!! We were NEVER sent an email and found out only when looking for our gate. I ended up getting to my destination late. The same as when I left again. I was scheduled to leave at 2ish in the afternoon but instead the flight departed at 4pm. Had I known we would stop in Congo I would have paid a little extra for a shorter flight through Kenya or South Africa.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ee/db/default-avatar-2020-10.jpg,https://www.tripadvisor.com/Profile/ria_traveller100,Travller wrote a review Dec 2019,Travller,"Siguenza, Spain",10 contributions,8 helpful votes,Chicago - Lilongwe,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r733201892-Ethiopian_Airlines-World.html,They add extra stops without warning ,Date of travel: December 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
"The service was high quality, not second to other reputed airlines flying from Europe to Addis. Crew was very courteous and attentive.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/eb/6d/default-avatar-2020-19.jpg,https://www.tripadvisor.com/Profile/Stephen760,Stephen760 wrote a review Dec 2019,Stephen760,"Canberra, Australia",15 contributions,16 helpful votes,Brussels - Kigali,International,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r733080111-Ethiopian_Airlines-World.html,An excellent route to get to Africa from Europe,Date of travel: November 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
I flew both business and economy and the service was really good in both cabins. Business class service is really excellent!,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/f4/d0/default-avatar-2020-33.jpg,https://www.tripadvisor.com/Profile/Experience483304,Caroline B wrote a review Dec 2019,Caroline B,"Lusaka, Zambia",2 contributions,1 helpful vote,Lusaka - Dar es Salaam,Africa,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r733041576-Ethiopian_Airlines-World.html,Mrs B,Date of travel: December 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
The staff was extremely friendly and welcoming. Felt very safe and taken good care of even in Economy. The on-board Wi-Fi was really fast and allowed me to do my work well. Movie/audio selection was also impressive. Really enjoyed the flight.,https://media-cdn.tripadvisor.com/media/photo-o/15/84/ad/1a/dalimiso.jpg,https://www.tripadvisor.com/Profile/DaliMiso,DaliMiso wrote a review Dec 2019,DaliMiso,"Harare, Zimbabwe",36 contributions,46 helpful votes,Harare - Muscat Governorate,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r733039051-Ethiopian_Airlines-World.html,Impressively underrated airline,Date of travel: December 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"The bole international airport cloud nine lounge is a mess, crowded, toilet is old. I mean, they could do better than that.

The long haul flight was ok,enough space in the business class,Crews are always smiling,makes the trip bearable. The only complain on the plane is the food. It’s one of the not so good ones.",https://media-cdn.tripadvisor.com/media/photo-t/0e/c6/27/0e/igorotak06.jpg,https://www.tripadvisor.com/Profile/Viatorem,Viatorem wrote a review Dec 2019,Viatorem,"Vienna, Austria",207 contributions,64 helpful votes,Addis Ababa - Manila,International,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r732673896-Ethiopian_Airlines-World.html,Crews are extremely helpful but.....,Date of travel: December 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
Once onboard the plane and in the air things go OK and I speak from many years experience of this route. The problems are as follows. The check in desk at KFIA is always a mess and very unprofessional. Always a poor start to the flying experience. Then boarding needs to be much more efficient. Flying into Terminal 1 is also very poor as the building is inadequate and immigration and customs are not handled professionally.,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/ea/74/default-avatar-2020-68.jpg,https://www.tripadvisor.com/Profile/Loveethiopiabut,ROSS YOUNG wrote a review Dec 2019,ROSS YOUNG,"Oldham, United Kingdom",2 contributions,3 helpful votes,Dammam - Addis Ababa,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r732566897-Ethiopian_Airlines-World.html,GOOD BUT COULD DO BETTER,Date of travel: July 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"A very long flight - three legs - two airplanes - total flying time 19 hours - was completed without any difficulties. Best price, good service and amenities, no delays or uncertainties.",https://media-cdn.tripadvisor.com/media/photo-o/08/94/a1/88/steve-g.jpg,https://www.tripadvisor.com/Profile/stevegK6570TL,Steve G wrote a review Dec 2019,Steve G,"Toronto, Canada",14 contributions,15 helpful votes,Harare - Toronto,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r732411220-Ethiopian_Airlines-World.html,A very long flight - three legs - two airplanes - total flying time 19 hours - completed without any difficulties.,Date of travel: December 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"Professional cabin crew, decent aircraft, nice airport and ground staff. A great experience as many in past.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/7c/01/default-avatar-2020-5.jpg,https://www.tripadvisor.com/Profile/apvakta,Ajay Vakta wrote a review Dec 2019,Ajay Vakta,,6 contributions,7 helpful votes,Mumbai - Lagos,International,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r732368485-Ethiopian_Airlines-World.html,Great Experience as usual,Date of travel: November 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_40
"We had flight from Delhi to MAhe Seychelles with layover at Addis Ababa through Ethiopian Airlines.
Staff is good but the service and food are not upto international expectations. We had booked for veg meal but there was shortage of veg meal ( may be) , they couldnot serve.
We are not happy with the Addis Ababa airport facilities. Drinking Water is not easily available. There are few water coolers. The security checks are crowded. The Airport is very chaotic and not able to manage huge number of passengers.

We will not recommend Ethiopian Airlines for long journeys.",https://media-cdn.tripadvisor.com/media/photo-t/12/6d/69/13/shalini-p.jpg,https://www.tripadvisor.com/Profile/ShaliniP_traveller,Shalini P wrote a review Dec 2019,Shalini P,"Gurugram (Gurgaon), India",378 contributions,81 helpful votes,New Delhi - Victoria,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r732354656-Ethiopian_Airlines-World.html,Short of International Level Expectations,Date of travel: December 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
"Value:  Booked a month in advance via Hopper and secured amazing best round trip price. Service:  on-line confirmations and check-ins, pre flight notifications without a hitch.  Check-in and in-flight experience warm, sincere, friendly, happy, genuine... really impressive; and the meals were more than palatable.  Reliable:  all flights on time.  short connect flight times accommodated without being late or pressured.... and there was an inherent attention to details and safety which was not overbearing but discreetly showed.  Definitely will be my airline of choice for North America to Africa destinations.",https://media-cdn.tripadvisor.com/media/photo-t/1a/21/59/28/uichina.jpg,https://www.tripadvisor.com/Profile/UICHINA,JimneyWisdom wrote a review Dec 2019,JimneyWisdom,"Lakeshore, Canada",153 contributions,50 helpful votes,Toronto - Cape Town Central,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r732304680-Ethiopian_Airlines-World.html,North America to Africa-Value-Service-Reliable,Date of travel: November 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"For the price you cannot fault them.  Service and food were excellent.  Staff attentive and friendly.  The plane was a bit on worn side, but as I said, for the price, it is unbeatable. That aside, a very pleasant flight.  Would definitely recommend flying their business class",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/eb/6d/default-avatar-2020-19.jpg,https://www.tripadvisor.com/Profile/eve4travels,Eve wrote a review Dec 2019,Eve,,5 contributions,4 helpful votes,Manila - Cape Town Central,International,Business Class,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r732177479-Ethiopian_Airlines-World.html,Excellent value for money,Date of travel: June 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
From Nairobi Kenya to Addis then from Addis to telviv nothing much actually shared entertainment which means carry your own book...food was okay tho my son had a stomach upset afterwards but overall was just an okay flight....,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e9/ef/default-avatar-2020-66.jpg,https://www.tripadvisor.com/Profile/godiah,omaya wrote a review Dec 2019,omaya,"Nairobi, Kenya",15 contributions,28 helpful votes,Nairobi - Tel Aviv,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r732087191-Ethiopian_Airlines-World.html,Okay flight,Date of travel: September 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_30
Travelling with Ethiopian Airline was something i enjoyed most but the problem was the issue of food.,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e7/99/default-avatar-2020-57.jpg,https://www.tripadvisor.com/Profile/labricklomoro,labricklomoro wrote a review Dec 2019,labricklomoro,,2 contributions,2 helpful votes,Juba - Entebbe,Africa,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r732069295-Ethiopian_Airlines-World.html,My flight with Ethiopian Airline was okay but the meal provided in the plane was not good.,Date of travel: November 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_50
"We paid for our tickets and then when we went to get the vaccines for Ethiopia, the doctors told us that the Yellow Fever vaccine is too dangerous for us as we are over 60. Even with the medical certificate, the airlines refused to pay us even some of the money back. Do not use Ethiopian airlines.",https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e5/2b/default-avatar-2020-52.jpg,https://www.tripadvisor.com/Profile/SydneySandra,SydneySandra wrote a review Dec 2019,SydneySandra,sydney,34 contributions,27 helpful votes,Tel Aviv - Addis Ababa,International,Economy,https://www.tripadvisor.com/ShowUserReviews-g1-d8729073-r732066832-Ethiopian_Airlines-World.html,Terrible service,Date of travel: December 2019,This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews.,ui_bubble_rating bubble_10
